phylum,class,order,family,genus,stage,age,extinction,temp,change_prev,trend.st1,trend.st2,trend.st3,trend.st4,trend.st5,trend.st6,trend.st7,trend.st8,trend.st9,trend.st10,trend_genus,trend_family,trend_order
Cnidaria,Anthozoa,Scleractinia,Rhipidogyridae,Acanthogyra,73,127.2,0,20.2811080625,0.49753485134683806,-0.20096804558846132,-0.5884608161379106,-0.3545968519522275,-0.2297364172218167,-0.1087359581337549,-0.038234723589251424,0.031331008130595396,0.041722361934109005,0.03418482929978365,-0.008024165409718927,-0.038234723589251424,0.03418482929978365,-0.07138402847670076
Cnidaria,Anthozoa,Scleractinia,Rhipidogyridae,Acanthogyra,72,131.15,0,18.31584539968,-0.20096804558846287,-0.9051486448561976,-0.3298917091323441,-0.163221634380302,-0.02430235880101038,0.044434048435849444,0.11788700452137718,0.11858508768541301,0.09878166159006263,0.03399549777024348,0.026448372210420956,0.044434048435849444,0.09878166159006263,-0.06968964990166202
Cnidaria,Anthozoa,Scleractinia,Rhipidogyridae,Acanthogyra,71,136.35,0,19.36087923674,-0.9051486448561967,0.2329275143284529,0.13406059278048918,0.20007209186851932,0.22164969648860133,0.28370599176868316,0.25709049693576047,0.20856257881252616,0.09804169653323444,0.07076396768021372,0.042769974214696846,0.22164969648860133,0.20856257881252616,-0.06932916781177251
Cnidaria,Anthozoa,Scleractinia,Rhipidogyridae,Acanthogyra,70,142.4,0,24.83702853812,0.23292751432845757,0.035193671232519555,0.21093973667948127,0.24000957752353125,0.3279532745040155,0.28020058108424595,0.20534972835081408,0.04975539232114369,0.02977181516136029,0.008013240762710875,0.001244851737812132,0.24000957752353125,0.20534972835081408,-0.08350493367691954
Cnidaria,Anthozoa,Scleractinia,Rhipidogyridae,Acanthogyra,69,148.55,0,23.404524325,0.03519367123252119,0.405422562140349,0.3421972070830643,0.4575673469001012,0.34509675340233853,0.20750687673627147,-0.027638536177837,-0.021990236715623092,-0.029674470544590784,-0.027358011148332077,-0.04286118532433433,0.3421972070830643,0.20750687673627147,-0.09569216927717471
Cnidaria,Anthozoa,Scleractinia,Rhipidogyridae,Acanthogyra,68,154.7,0,23.18808324692,0.4054225621403536,0.2529483751636354,0.5470310014134565,0.2883276152040843,0.05849071639664705,-0.22944583008513722,-0.11786822864780208,-0.08662530102141164,-0.06720465804971723,-0.07624340947860984,-0.0871005325066968,0.2529483751636354,0.05849071639664705,-0.10860456306738804
Cnidaria,Anthozoa,Scleractinia,Rhipidogyridae,Acanthogyra,67,160.4,0,20.87717464272,0.2529483751636377,1.2033893266666493,0.13552405284180985,-0.21444514290424643,-0.45186668284136494,-0.18357950310390722,-0.11788607498519721,-0.08666303399812118,-0.09263171653051042,-0.10000007971869941,-0.10008924100385706,NA,-0.21444514290424643,-0.11507282931678697
Cnidaria,Anthozoa,Scleractinia,Rhipidogyridae,Acanthogyra,66,164.8,0,19.764201792,1.2033893266666917,-1.1403669236761675,-0.7394273841082538,-0.6540435215460663,-0.2204054171219092,-0.13017064351062252,-0.09198895744564765,-0.09751854216218216,-0.10425399394483273,-0.10307168353778759,-0.12351573396873193,NA,-0.7394273841082538,-0.11758955371904439
Cnidaria,Anthozoa,Heliolitida,Halysitidae,Acanthohalysites,27,424.3,1,23.60421935508,-1.2284692092272806,1.8718387119591613,0.49709961339993364,0.06820147708096938,0.33186493340613066,0.3058756086939839,0.4004947840453921,0.26273360199647555,0.1363856138165231,-0.008770252610777844,-0.09314698053272016,0.3058756086939839,-0.22979575197209146,-0.22979575197209146
Cnidaria,Anthozoa,Heliolitida,Halysitidae,Acanthohalysites,26,426.5,0,26.30685161538,1.871838711959288,-0.5525286016933465,-0.40368988945351547,0.1870844275318193,0.1997154662119778,0.34633563790683725,0.19026951133040557,0.06376094381186256,-0.08014308482262536,-0.15602541258903183,-0.23196897227886915,0.1997154662119778,-0.28084894552843664,-0.28084894552843664
Cnidaria,Anthozoa,Heliolitida,Halysitidae,Acanthohalysites,25,428.95,0,21.72084677108,-0.5525286016933432,-0.30220894928999964,0.5295791906199729,0.41670253850123967,0.5602847867749137,0.26590866109526423,0.07387597048238673,-0.10202762761423682,-0.18314784330642148,-0.26271731147281624,-0.31018286479327406,0.41670253850123967,-0.31018286479327406,-0.31018286479327406
Cnidaria,Anthozoa,Heliolitida,Halysitidae,Acanthohalysites,24,431.95,0,23.37843257616,-0.302208949290008,1.4524735706053737,0.7275382772701824,0.84849373753603,0.24855672396039563,0.002622142704180002,-0.18150418606871174,-0.2507463492574909,-0.3249137791582478,-0.3631379009169208,-0.3631379009169208,0.7275382772701824,-0.3631379009169208,-0.3631379009169208
Cnidaria,Anthozoa,Heliolitida,Halysitidae,Acanthohalysites,23,435.95,0,24.58726837332,1.4524735706054395,-0.526389903346918,0.5572288976374922,-0.16864029747997208,-0.23493304443292873,-0.3438264663682677,-0.36920709168291516,-0.42322488607779835,-0.44121238004684205,-0.44121238004684205,-0.44121238004684205,-0.526389903346918,-0.44121238004684205,-0.44121238004684205
Cnidaria,Anthozoa,Heliolitida,Halysitidae,Acanthohalysites,22,439.65,0,19.21311616208,-0.5263899033469657,1.8080284360000094,-0.275324135341854,-0.287533503818782,-0.3900357352690235,-0.4036309321734822,-0.45632164197097924,-0.4680388073337835,-0.4680388073337835,-0.4680388073337835,-0.4680388073337835,NA,-0.4680388073337835,-0.4680388073337835
Cnidaria,Anthozoa,Heliolitida,Halysitidae,Acanthohalysites,21,442.1,0,20.50277142528,1.80802843600008,-1.0197989948749688,-0.506992159624545,-0.5178058282282072,-0.48833600155777956,-0.5274435568011134,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079,NA,-0.5209501755189079,-0.5209501755189079
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,47,270.55,1,27.48670365874,-0.10387863118857164,-0.6743142454696626,0.32016825587524506,0.38510202118758935,0.3444385887857409,0.3405893920170568,0.26601206526125065,0.2505612200810823,0.163108068405595,0.08906920739290186,0.047777759314530654,-0.016120493610241402,0.006943859008442634,-0.007923097777308583
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,46,275.8,0,28.03206647248,-0.6743142454696748,1.447698438281458,1.0070285058950494,0.6916180995724801,0.5701720436389651,0.37049080885063945,0.30811820225805087,0.1699651036763871,0.07362391169199335,0.02935128957551323,-0.025494537111441323,-0.02361534326654627,0.0033179208223163958,-0.011730620206590932
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,45,284.7,0,34.03346325716,1.4476984382814735,0.01818793410908964,-0.07235278029883795,0.08067961365182572,-0.012740606777061647,0.08351813409864026,-0.008447356275317579,-0.056225058540783586,-0.0597596413690924,-0.09454610084594778,-0.09130085206254447,-0.04541869873465857,-0.009881784554863163,-0.022638401684741707
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,44,292.8,0,22.30710590708,0.018187934109091114,-0.17183189276097321,0.15857364450516453,-0.025064721853271126,0.10734394292896333,-0.01549460213599173,-0.06864559321573109,-0.06795508030847218,-0.10408082614337612,-0.09813699427833848,-0.07438509697230572,-0.0461401926854412,-0.008289128447244921,-0.022531084677790685
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,43,297.2,0,22.227078997,-0.1718318927609729,0.4944291010765288,-0.04178908546733827,0.1437377455776994,-0.025386941240817473,-0.08400801864810108,-0.07707276734524185,-0.11465398650956396,-0.10535806555463009,-0.07795377568558332,-0.04103282539112759,-0.04640830171346805,-0.005947964496050478,-0.022163830553449296
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,42,301.3,0,22.93158975732,0.4944291010765497,-0.378182974786082,0.1249033435811496,-0.08331884147094441,-0.12662229256959248,-0.1000777577192548,-0.1352955305982167,-0.11924728226621513,-0.08595989021990406,-0.043889847143605436,-0.05926472779120416,-0.048383567106525645,-0.004068791735919714,-0.02256696839045995
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,41,305.35,0,20.92915189796,-0.37818297478608637,0.4437977336370341,-0.06706120086427633,-0.13426134297586018,-0.09753834710070071,-0.14057640370898866,-0.1202547698855696,-0.08166985038092575,-0.03425170593800438,-0.05329826642006509,-0.048966612552679784,-0.043097173992759766,0.003709466087312331,-0.019561416322574545
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,40,311.1,0,23.10370400298,0.44379773363704855,-0.5997265904458543,-0.2901536976107863,-0.14902687648293497,-0.18154948970320087,-0.14321289374446533,-0.09156896055571097,-0.03360842322633319,-0.056329819709258926,-0.05074116369165604,-0.04632998256785788,-0.043551380135759085,0.009097473831059442,-0.019393907163355442
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,39,319.2,0,19.50894236052,-0.5997265904458585,-0.10906159165446877,-0.03712479908391094,-0.13358419004376434,-0.10195349819869123,-0.04754220688721672,0.01635454850656088,-0.021134132751110597,-0.02050977941295129,-0.01958359726706147,-0.019705937635940227,-0.019705937635940227,0.030934419157337377,-0.01033749114760961
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,38,327.05,0,24.21679609552,-0.10906159165446866,0.019833240855714508,-0.16875006736033069,-0.10604630056511714,-0.028226970738344456,0.05540372702543851,-0.004632986338167911,-0.00736885138949638,-0.008462765107573642,-0.010321853566546843,0.0043247735491011565,-0.010321853566546843,0.045493898472157915,-0.009551212804396397
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,37,338.8,0,25.49826979746,0.01983324085571438,-0.3823748424156824,-0.1320856127014258,0.005108074053098831,0.1265622782096264,0.014127424245448902,0.005003731662035855,8.306683200159257e-4,-0.003388423600416015,0.014863493823552855,0.012809872391836829,-0.003388423600416015,0.06088586789359528,-0.012205828034912197
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,36,352.8,0,25.22060442548,-0.38237484241568886,0.14231786173613345,0.24878750330805838,0.37601641984107775,0.08759165546807642,0.04758252618210789,0.030471890391958342,0.018169751881401835,0.038961290237952015,0.03334256045662802,0.05359764073669556,0.018169751881401835,0.0845469026642285,-0.014477008882890215
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,35,365.55,0,30.09588366628,0.14231786173613623,0.4370309437599937,0.6210044484984767,-0.053793590992686345,-0.049189986611231404,-0.0429671051539433,-0.0409106648940161,-0.002393338167941349,-0.0041791541031842745,0.026149643502747056,0.03595864442986937,-0.0409106648940161,0.07415528389086755,-0.03643632482187788
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,34,377.45,0,28.40230111162,0.4370309437600079,0.9259402252075334,-0.4265323167016424,-0.21703886639538766,-0.15134967512873201,-0.1187337024726678,-0.054596180349299556,-0.04973875433023393,-0.006381755657456482,0.009421868870406379,0.01171159021947702,-0.1187337024726678,0.06421485471145064,-0.057914309929196967
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,33,385.2,0,25.01531129748,0.9259402252075484,-1.0140115657326625,-0.376779485059898,-0.23006709896306185,-0.162585058764384,-0.06936386394268211,-0.06090617041095426,-0.0032875101068255306,0.01688412888062183,0.018905953456111152,0.06447748030253247,-0.162585058764384,0.08362755749354134,-0.07084227166996529
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,32,390.5,0,20.10782810388,-1.0140115657326711,0.37952197174856994,0.24040999320467557,0.14563886428917303,0.2106232193378442,0.1686024542077278,0.21969750352396003,0.21433507977104588,0.18232059728936878,0.22025303614730338,0.2238481029815292,0.14563886428917303,0.2238481029815292,-0.06108906715840891
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,31,400.45,0,30.19724318292,0.37952197174857166,1.1977355172426509e-4,-0.023962262310363327,0.1603135744743406,0.1008969005490028,0.2013485418730835,0.19662274491646098,0.15074152485186076,0.21452219848224907,0.22073581730102715,0.2668508669147352,-0.023962262310363327,0.22073581730102715,-0.10304764182041573
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,30,409.2,0,26.87642593012,1.1977355172513467e-4,-0.04647830786229336,0.29917647707493866,0.15080771359241163,0.30796941510618897,0.26961669735000754,0.17630757199143932,0.26082932606292464,0.2589326545232143,0.3130757424096295,0.25280604271512913,-0.04647830786229336,0.2589326545232143,-0.13284146551093404
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,29,415,0,26.87573124352,-0.04647830786229458,1.1109467395000008,0.22679134477305907,0.5447558786967749,0.3629209261741881,0.1682752677992056,0.29538232739644515,0.2833665427600851,0.34972774395112277,0.2633769249524623,0.1704794127497747,NA,0.2833665427600851,-0.16747481723453067
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum,28,421.1,0,27.15924892148,1.1109467395000583,-1.228469209227191,0.43269993566844406,0.2063536018098671,0.015866111026226457,0.2423235673841731,0.24215350188817647,0.3318543795349175,0.232606662637237,0.13277832251854454,0.006268326209979751,NA,0.24215350188817647,-0.20586768006433742
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum (Neostringophyllum),34,377.45,1,28.40230111162,0.4370309437600079,0.9259402252075334,-0.4265323167016424,-0.21703886639538766,-0.15134967512873201,-0.1187337024726678,-0.054596180349299556,-0.04973875433023393,-0.006381755657456482,0.009421868870406379,0.01171159021947702,-0.15134967512873201,0.06421485471145064,-0.057914309929196967
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum (Neostringophyllum),33,385.2,0,25.01531129748,0.9259402252075484,-1.0140115657326625,-0.376779485059898,-0.23006709896306185,-0.162585058764384,-0.06936386394268211,-0.06090617041095426,-0.0032875101068255306,0.01688412888062183,0.018905953456111152,0.06447748030253247,-0.23006709896306185,0.08362755749354134,-0.07084227166996529
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum (Neostringophyllum),32,390.5,0,20.10782810388,-1.0140115657326711,0.37952197174856994,0.24040999320467557,0.14563886428917303,0.2106232193378442,0.1686024542077278,0.21969750352396003,0.21433507977104588,0.18232059728936878,0.22025303614730338,0.2238481029815292,0.24040999320467557,0.2238481029815292,-0.06108906715840891
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum (Neostringophyllum),31,400.45,0,30.19724318292,0.37952197174857166,1.1977355172426509e-4,-0.023962262310363327,0.1603135744743406,0.1008969005490028,0.2013485418730835,0.19662274491646098,0.15074152485186076,0.21452219848224907,0.22073581730102715,0.2668508669147352,1.1977355172426509e-4,0.22073581730102715,-0.10304764182041573
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum (Neostringophyllum),30,409.2,0,26.87642593012,1.1977355172513467e-4,-0.04647830786229336,0.29917647707493866,0.15080771359241163,0.30796941510618897,0.26961669735000754,0.17630757199143932,0.26082932606292464,0.2589326545232143,0.3130757424096295,0.25280604271512913,NA,0.2589326545232143,-0.13284146551093404
Cnidaria,Anthozoa,Stauriida,Ptenophyllidae,Acanthophyllum (Neostringophyllum),29,415,0,26.87573124352,-0.04647830786229458,1.1109467395000008,0.22679134477305907,0.5447558786967749,0.3629209261741881,0.1682752677992056,0.29538232739644515,0.2833665427600851,0.34972774395112277,0.2633769249524623,0.1704794127497747,NA,0.2833665427600851,-0.16747481723453067
Cnidaria,Anthozoa,Heliolitida,Proporidae,Acdalina,21,442.1,1,20.50277142528,1.80802843600008,-1.0197989948749688,-0.506992159624545,-0.5178058282282072,-0.48833600155777956,-0.5274435568011134,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079,-1.0197989948749688,-0.5178058282282072,-0.5209501755189079
Cnidaria,Anthozoa,Heliolitida,Proporidae,Acdalina,20,444.3,0,16.52510886608,-1.019798994875002,-0.17133677655151403,-0.412224471938832,-0.41840055681098426,-0.49407537094393134,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437,NA,-0.412224471938832,-0.49723725129643437
Cnidaria,Anthozoa,Heliolitida,Proporidae,Acdalina,19,449.1,0,21.42014404148,-0.17133677655151536,-0.6287308216391512,-0.5085699404031155,-0.5868765364977532,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,NA,-0.6287308216391512,-0.5501758728000007
Cnidaria,Anthozoa,Heliolitida,Plasmoporellidae,Acdalopora,21,442.1,1,20.50277142528,1.80802843600008,-1.0197989948749688,-0.506992159624545,-0.5178058282282072,-0.48833600155777956,-0.5274435568011134,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079,-0.5178058282282072,-0.5178058282282072,-0.5209501755189079
Cnidaria,Anthozoa,Heliolitida,Plasmoporellidae,Acdalopora,20,444.3,0,16.52510886608,-1.019798994875002,-0.17133677655151403,-0.412224471938832,-0.41840055681098426,-0.49407537094393134,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437,-0.412224471938832,-0.412224471938832,-0.49723725129643437
Cnidaria,Anthozoa,Heliolitida,Plasmoporellidae,Acdalopora,19,449.1,0,21.42014404148,-0.17133677655151536,-0.6287308216391512,-0.5085699404031155,-0.5868765364977532,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.6287308216391512,-0.6287308216391512,-0.5501758728000007
Cnidaria,Anthozoa,Heliolitida,Plasmoporellidae,Acdalopora,18,455.7,0,22.55096676672,-0.6287308216391639,-0.3497752641103457,-0.6009918362631582,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012,NA,NA,-0.5348416852994012
Cnidaria,Anthozoa,Heliolitida,Plasmoporellidae,Acdalopora,17,462.85,0,27.04639214144,-0.3497752641103537,-0.8915728285538171,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,NA,NA,-0.5628202158197082
Cnidaria,Anthozoa,Stauriida,Acervulariidae,Acervularia,33,385.2,1,25.01531129748,0.9259402252075484,-1.0140115657326625,-0.376779485059898,-0.23006709896306185,-0.162585058764384,-0.06936386394268211,-0.06090617041095426,-0.0032875101068255306,0.01688412888062183,0.018905953456111152,0.06447748030253247,0.01688412888062183,0.11557475141053655,-0.07084227166996529
Cnidaria,Anthozoa,Stauriida,Acervulariidae,Acervularia,32,390.5,0,20.10782810388,-1.0140115657326711,0.37952197174856994,0.24040999320467557,0.14563886428917303,0.2106232193378442,0.1686024542077278,0.21969750352396003,0.21433507977104588,0.18232059728936878,0.22025303614730338,0.2238481029815292,0.21433507977104588,0.22929507808083682,-0.06108906715840891
Cnidaria,Anthozoa,Stauriida,Acervulariidae,Acervularia,31,400.45,0,30.19724318292,0.37952197174857166,1.1977355172426509e-4,-0.023962262310363327,0.1603135744743406,0.1008969005490028,0.2013485418730835,0.19662274491646098,0.15074152485186076,0.21452219848224907,0.22073581730102715,0.2668508669147352,0.19662274491646098,0.22781958084965864,-0.10304764182041573
Cnidaria,Anthozoa,Stauriida,Acervulariidae,Acervularia,30,409.2,0,26.87642593012,1.1977355172513467e-4,-0.04647830786229336,0.29917647707493866,0.15080771359241163,0.30796941510618897,0.26961669735000754,0.17630757199143932,0.26082932606292464,0.2589326545232143,0.3130757424096295,0.25280604271512913,0.26961669735000754,0.25280604271512913,-0.13284146551093404
Cnidaria,Anthozoa,Stauriida,Acervulariidae,Acervularia,29,415,0,26.87573124352,-0.04647830786229458,1.1109467395000008,0.22679134477305907,0.5447558786967749,0.3629209261741881,0.1682752677992056,0.29538232739644515,0.2833665427600851,0.34972774395112277,0.2633769249524623,0.1704794127497747,0.3629209261741881,0.2633769249524623,-0.16747481723453067
Cnidaria,Anthozoa,Stauriida,Acervulariidae,Acervularia,28,421.1,0,27.15924892148,1.1109467395000583,-1.228469209227191,0.43269993566844406,0.2063536018098671,0.015866111026226457,0.2423235673841731,0.24215350188817647,0.3318543795349175,0.232606662637237,0.13277832251854454,0.006268326209979751,0.2063536018098671,0.232606662637237,-0.20586768006433742
Cnidaria,Anthozoa,Stauriida,Acervulariidae,Acervularia,27,424.3,0,23.60421935508,-1.2284692092272806,1.8718387119591613,0.49709961339993364,0.06820147708096938,0.33186493340613066,0.3058756086939839,0.4004947840453921,0.26273360199647555,0.1363856138165231,-0.008770252610777844,-0.09314698053272016,0.49709961339993364,0.26273360199647555,-0.22979575197209146
Cnidaria,Anthozoa,Stauriida,Acervulariidae,Acervularia,26,426.5,0,26.30685161538,1.871838711959288,-0.5525286016933465,-0.40368988945351547,0.1870844275318193,0.1997154662119778,0.34633563790683725,0.19026951133040557,0.06376094381186256,-0.08014308482262536,-0.15602541258903183,-0.23196897227886915,-0.5525286016933465,0.19026951133040557,-0.28084894552843664
Cnidaria,Anthozoa,Stauriida,Acervulariidae,Acervularia,25,428.95,0,21.72084677108,-0.5525286016933432,-0.30220894928999964,0.5295791906199729,0.41670253850123967,0.5602847867749137,0.26590866109526423,0.07387597048238673,-0.10202762761423682,-0.18314784330642148,-0.26271731147281624,-0.31018286479327406,NA,0.26590866109526423,-0.31018286479327406
Cnidaria,Anthozoa,Stauriida,Acervulariidae,Acervularia,24,431.95,0,23.37843257616,-0.302208949290008,1.4524735706053737,0.7275382772701824,0.84849373753603,0.24855672396039563,0.002622142704180002,-0.18150418606871174,-0.2507463492574909,-0.3249137791582478,-0.3631379009169208,-0.3631379009169208,NA,0.24855672396039563,-0.3631379009169208
Cnidaria,Anthozoa,Heliolitida,Coccoserididae,Acidolites,23,435.95,1,24.58726837332,1.4524735706054395,-0.526389903346918,0.5572288976374922,-0.16864029747997208,-0.23493304443292873,-0.3438264663682677,-0.36920709168291516,-0.42322488607779835,-0.44121238004684205,-0.44121238004684205,-0.44121238004684205,-0.3438264663682677,-0.3438264663682677,-0.44121238004684205
