class,order,superfamily,family,genus,stage,age,extinction,temp,change_prev,trend.st1,trend.st2,trend.st3,trend.st4,trend.st5,trend.st6,trend.st7,trend.st8,trend.st9,trend.st10,trend_genus,trend_family,trend_order
Foraminifera,Endothyrida,Endothyroidea,Endotebidae,Endotebanella,53,249.2,0,25.3613178369,-0.7135062208329868,-1.1939817904174956,-0.0208284511332424,0.31724785743843953,0.15107036945802302,0.06743797888625798,0.013393438278044824,-0.1361100993811566,0.00906012305088353,0.06355375517885252,0.08126648753138098,NA,0.013393438278044824,0.009296821096211263
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,51,253.17,1,28.90744375444,0.31350121595860136,0.603295645588287,0.11610293157506896,-0.0185274002728672,-0.07338548810546776,-0.25601786131214904,-0.009584571780372118,0.06676198719468882,0.08882748050705294,0.11495639595431519,0.10843686292566103,0.04771698782604874,3.0369896509986274e-5,3.0369896509986274e-5
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,50,257.035,0,27.69576155476,0.6032956455883056,-0.5244892668539282,-0.38905889258261767,-0.26461568090953347,-0.4021133237359253,-0.026856494435208097,0.07047234461356222,0.09597276816509616,0.12554292154552918,0.11609271069990983,0.13197155674541616,0.04413478298415024,-0.006216890835801517,-0.006216890835801517
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,49,262.5,0,24.39875085162,-0.5244892668539343,-0.20943765822777405,-0.14368809386598588,-0.4103425301392139,0.0579241841751803,0.15096935762573577,0.16442835334469963,0.18743240211543344,0.1651939568708196,0.17377140828736154,0.12934403223902669,0.054222403944028455,-0.004292255869502141,-0.004292255869502141
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,48,266.95,0,26.73272808912,-0.20943765822777594,-0.10387863118857198,-0.48506403841571116,0.13715405650150428,0.22834570059727075,0.22802515247199695,0.2443015870324343,0.20609973076896096,0.2071202893219561,0.14693580245276683,0.08985044908765102,0.05438446569663837,-0.009620812139911974,-0.009620812139911974
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,47,270.55,0,27.48670365874,-0.10387863118857164,-0.6743142454696626,0.32016825587524506,0.38510202118758935,0.3444385887857409,0.3405893920170568,0.26601206526125065,0.2505612200810823,0.163108068405595,0.08906920739290186,0.047777759314530654,0.047777759314530654,-0.020343829631873526,-0.020343829631873526
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,46,275.8,0,28.03206647248,-0.6743142454696748,1.447698438281458,1.0070285058950494,0.6916180995724801,0.5701720436389651,0.37049080885063945,0.30811820225805087,0.1699651036763871,0.07362391169199335,0.02935128957551323,-0.025494537111441323,0.02935128957551323,-0.03834502804882733,-0.03834502804882733
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,45,284.7,0,34.03346325716,1.4476984382814735,0.01818793410908964,-0.07235278029883795,0.08067961365182572,-0.012740606777061647,0.08351813409864026,-0.008447356275317579,-0.056225058540783586,-0.0597596413690924,-0.09454610084594778,-0.09130085206254447,-0.0597596413690924,-0.09130085206254447,-0.09130085206254447
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,44,292.8,0,22.30710590708,0.018187934109091114,-0.17183189276097321,0.15857364450516453,-0.025064721853271126,0.10734394292896333,-0.01549460213599173,-0.06864559321573109,-0.06795508030847218,-0.10408082614337612,-0.09813699427833848,-0.07438509697230572,-0.06795508030847218,-0.09813699427833848,-0.09813699427833848
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,43,297.2,0,22.227078997,-0.1718318927609729,0.4944291010765288,-0.04178908546733827,0.1437377455776994,-0.025386941240817473,-0.08400801864810108,-0.07707276734524185,-0.11465398650956396,-0.10535806555463009,-0.07795377568558332,-0.04103282539112759,-0.07707276734524185,-0.10535806555463009,-0.10535806555463009
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,42,301.3,0,22.93158975732,0.4944291010765497,-0.378182974786082,0.1249033435811496,-0.08331884147094441,-0.12662229256959248,-0.1000777577192548,-0.1352955305982167,-0.11924728226621513,-0.08595989021990406,-0.043889847143605436,-0.05926472779120416,-0.1000777577192548,-0.11924728226621513,-0.11924728226621513
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,41,305.35,0,20.92915189796,-0.37818297478608637,0.4437977336370341,-0.06706120086427633,-0.13426134297586018,-0.09753834710070071,-0.14057640370898866,-0.1202547698855696,-0.08166985038092575,-0.03425170593800438,-0.05329826642006509,-0.048966612552679784,-0.09753834710070071,-0.1202547698855696,-0.1202547698855696
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,40,311.1,0,23.10370400298,0.44379773363704855,-0.5997265904458543,-0.2901536976107863,-0.14902687648293497,-0.18154948970320087,-0.14321289374446533,-0.09156896055571097,-0.03360842322633319,-0.056329819709258926,-0.05074116369165604,-0.04632998256785788,-0.14902687648293497,-0.14321289374446533,-0.14321289374446533
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,39,319.2,0,19.50894236052,-0.5997265904458585,-0.10906159165446877,-0.03712479908391094,-0.13358419004376434,-0.10195349819869123,-0.04754220688721672,0.01635454850656088,-0.021134132751110597,-0.02050977941295129,-0.01958359726706147,-0.019705937635940227,-0.03712479908391094,-0.10195349819869123,-0.10195349819869123
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,38,327.05,0,24.21679609552,-0.10906159165446866,0.019833240855714508,-0.16875006736033069,-0.10604630056511714,-0.028226970738344456,0.05540372702543851,-0.004632986338167911,-0.00736885138949638,-0.008462765107573642,-0.010321853566546843,0.0043247735491011565,0.019833240855714508,-0.10604630056511714,-0.10604630056511714
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,37,338.8,0,25.49826979746,0.01983324085571438,-0.3823748424156824,-0.1320856127014258,0.005108074053098831,0.1265622782096264,0.014127424245448902,0.005003731662035855,8.306683200159257e-4,-0.003388423600416015,0.014863493823552855,0.012809872391836829,NA,-0.1320856127014258,-0.1320856127014258
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyra,36,352.8,0,25.22060442548,-0.38237484241568886,0.14231786173613345,0.24878750330805838,0.37601641984107775,0.08759165546807642,0.04758252618210789,0.030471890391958342,0.018169751881401835,0.038961290237952015,0.03334256045662802,0.05359764073669556,NA,0.14231786173613345,0.14231786173613345
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,55,239.5,1,29.8918332125,-0.2926768613372592,1.309384210526092,0.6889050737408611,0.34289353307189496,0.20346347775330162,0.27136776208884295,0.1707907405296209,0.10490260128036953,0.05536309229322066,-0.06949488816786792,0.026246760481211728,0.09565495526132788,0.016305533387132688,0.016305533387132688
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,54,244.6,0,31.38448520532,1.3093842105261047,-0.7135062208330064,-0.8747306939732494,-0.2922611070611724,0.11992855036654926,0.05420222141359423,0.008514037941510828,-0.022720985132783915,-0.14230171361879457,-0.010847417340854591,0.04246461538977772,0.08318512267991651,0.00787116145071571,0.00787116145071571
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,53,249.2,0,25.3613178369,-0.7135062208329868,-1.1939817904174956,-0.0208284511332424,0.31724785743843953,0.15107036945802302,0.06743797888625798,0.013393438278044824,-0.1361100993811566,0.00906012305088353,0.06355375517885252,0.08126648753138098,0.09925089397958654,0.009296821096211263,0.009296821096211263
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,52,251.685,0,27.13438079567,-1.193981790417528,0.3135012159585994,0.4912079972009415,0.2134749689103338,0.09362434635616058,0.02077671945245074,-0.1564850305221566,0.015347697436977076,0.07490289851011551,0.09259912093096433,0.11482518954744853,0.10914288125189796,0.007247623621869833,0.007247623621869833
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,51,253.17,0,28.90744375444,0.31350121595860136,0.603295645588287,0.11610293157506896,-0.0185274002728672,-0.07338548810546776,-0.25601786131214904,-0.009584571780372118,0.06676198719468882,0.08882748050705294,0.11495639595431519,0.10843686292566103,0.10843686292566103,3.0369896509986274e-5,3.0369896509986274e-5
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,50,257.035,0,27.69576155476,0.6032956455883056,-0.5244892668539282,-0.38905889258261767,-0.26461568090953347,-0.4021133237359253,-0.026856494435208097,0.07047234461356222,0.09597276816509616,0.12554292154552918,0.11609271069990983,0.13197155674541616,0.11609271069990983,-0.006216890835801517,-0.006216890835801517
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,49,262.5,0,24.39875085162,-0.5244892668539343,-0.20943765822777405,-0.14368809386598588,-0.4103425301392139,0.0579241841751803,0.15096935762573577,0.16442835334469963,0.18743240211543344,0.1651939568708196,0.17377140828736154,0.12934403223902669,0.1651939568708196,-0.004292255869502141,-0.004292255869502141
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,48,266.95,0,26.73272808912,-0.20943765822777594,-0.10387863118857198,-0.48506403841571116,0.13715405650150428,0.22834570059727075,0.22802515247199695,0.2443015870324343,0.20609973076896096,0.2071202893219561,0.14693580245276683,0.08985044908765102,0.20609973076896096,-0.009620812139911974,-0.009620812139911974
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,47,270.55,0,27.48670365874,-0.10387863118857164,-0.6743142454696626,0.32016825587524506,0.38510202118758935,0.3444385887857409,0.3405893920170568,0.26601206526125065,0.2505612200810823,0.163108068405595,0.08906920739290186,0.047777759314530654,0.26601206526125065,-0.020343829631873526,-0.020343829631873526
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,46,275.8,0,28.03206647248,-0.6743142454696748,1.447698438281458,1.0070285058950494,0.6916180995724801,0.5701720436389651,0.37049080885063945,0.30811820225805087,0.1699651036763871,0.07362391169199335,0.02935128957551323,-0.025494537111441323,0.37049080885063945,-0.03834502804882733,-0.03834502804882733
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,45,284.7,0,34.03346325716,1.4476984382814735,0.01818793410908964,-0.07235278029883795,0.08067961365182572,-0.012740606777061647,0.08351813409864026,-0.008447356275317579,-0.056225058540783586,-0.0597596413690924,-0.09454610084594778,-0.09130085206254447,-0.012740606777061647,-0.09130085206254447,-0.09130085206254447
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,44,292.8,0,22.30710590708,0.018187934109091114,-0.17183189276097321,0.15857364450516453,-0.025064721853271126,0.10734394292896333,-0.01549460213599173,-0.06864559321573109,-0.06795508030847218,-0.10408082614337612,-0.09813699427833848,-0.07438509697230572,-0.025064721853271126,-0.09813699427833848,-0.09813699427833848
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,43,297.2,0,22.227078997,-0.1718318927609729,0.4944291010765288,-0.04178908546733827,0.1437377455776994,-0.025386941240817473,-0.08400801864810108,-0.07707276734524185,-0.11465398650956396,-0.10535806555463009,-0.07795377568558332,-0.04103282539112759,-0.04178908546733827,-0.10535806555463009,-0.10535806555463009
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,42,301.3,0,22.93158975732,0.4944291010765497,-0.378182974786082,0.1249033435811496,-0.08331884147094441,-0.12662229256959248,-0.1000777577192548,-0.1352955305982167,-0.11924728226621513,-0.08595989021990406,-0.043889847143605436,-0.05926472779120416,-0.378182974786082,-0.11924728226621513,-0.11924728226621513
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,41,305.35,0,20.92915189796,-0.37818297478608637,0.4437977336370341,-0.06706120086427633,-0.13426134297586018,-0.09753834710070071,-0.14057640370898866,-0.1202547698855696,-0.08166985038092575,-0.03425170593800438,-0.05329826642006509,-0.048966612552679784,NA,-0.1202547698855696,-0.1202547698855696
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Endothyranella,40,311.1,0,23.10370400298,0.44379773363704855,-0.5997265904458543,-0.2901536976107863,-0.14902687648293497,-0.18154948970320087,-0.14321289374446533,-0.09156896055571097,-0.03360842322633319,-0.056329819709258926,-0.05074116369165604,-0.04632998256785788,NA,-0.14321289374446533,-0.14321289374446533
Foraminifera,Endothyrida,Endothyroidea,Endotriadidae,Endotriada,57,218.25,1,25.02105288842,-0.07445674586526273,-0.5442530993571418,-0.44458609728368853,-0.02396397615964646,0.02050153307311546,-0.008480172638770458,0.003954665892709205,0.07973472737503091,0.06992019482911391,0.051312106494784106,0.031242617132879194,-0.44458609728368853,-0.44458609728368853,0.018893548973096103
Foraminifera,Endothyrida,Endothyroidea,Endotriadidae,Endotriada,56,232.5,0,26.082061517,-0.5442530993571473,-0.2926768613372559,0.45334874610413634,0.356380095424538,0.2263329491742544,0.17549020834223136,0.22962122569469454,0.1676370687340068,0.11730661266729535,0.07467881762449742,-0.03485090840537337,-0.2926768613372559,-0.2926768613372559,0.020925082849609287
Foraminifera,Endothyrida,Endothyroidea,Endotriadidae,Endotriada,55,239.5,0,29.8918332125,-0.2926768613372592,1.309384210526092,0.6889050737408611,0.34289353307189496,0.20346347775330162,0.27136776208884295,0.1707907405296209,0.10490260128036953,0.05536309229322066,-0.06949488816786792,0.026246760481211728,NA,NA,0.016305533387132688
Foraminifera,Endothyrida,Endothyroidea,Endotriadidae,Endotriada,54,244.6,0,31.38448520532,1.3093842105261047,-0.7135062208330064,-0.8747306939732494,-0.2922611070611724,0.11992855036654926,0.05420222141359423,0.008514037941510828,-0.022720985132783915,-0.14230171361879457,-0.010847417340854591,0.04246461538977772,NA,NA,0.00787116145071571
Foraminifera,Endothyrida,Endothyroidea,Endotriadidae,Endotriadella,57,218.25,1,25.02105288842,-0.07445674586526273,-0.5442530993571418,-0.44458609728368853,-0.02396397615964646,0.02050153307311546,-0.008480172638770458,0.003954665892709205,0.07973472737503091,0.06992019482911391,0.051312106494784106,0.031242617132879194,-0.44458609728368853,-0.44458609728368853,0.018893548973096103
Foraminifera,Endothyrida,Endothyroidea,Endotriadidae,Endotriadella,56,232.5,0,26.082061517,-0.5442530993571473,-0.2926768613372559,0.45334874610413634,0.356380095424538,0.2263329491742544,0.17549020834223136,0.22962122569469454,0.1676370687340068,0.11730661266729535,0.07467881762449742,-0.03485090840537337,-0.2926768613372559,-0.2926768613372559,0.020925082849609287
Foraminifera,Endothyrida,Endothyroidea,Endotriadidae,Endotriadella,55,239.5,0,29.8918332125,-0.2926768613372592,1.309384210526092,0.6889050737408611,0.34289353307189496,0.20346347775330162,0.27136776208884295,0.1707907405296209,0.10490260128036953,0.05536309229322066,-0.06949488816786792,0.026246760481211728,NA,NA,0.016305533387132688
Foraminifera,Endothyrida,Endothyroidea,Endotriadidae,Endotriadella,54,244.6,0,31.38448520532,1.3093842105261047,-0.7135062208330064,-0.8747306939732494,-0.2922611070611724,0.11992855036654926,0.05420222141359423,0.008514037941510828,-0.022720985132783915,-0.14230171361879457,-0.010847417340854591,0.04246461538977772,NA,NA,0.00787116145071571
Foraminifera,Rotaliida,Planorbulinoidea,Eoannularidae,Eoannularia,86,39.65,1,23.0798873999168,-0.37937107365408296,-0.846119881886123,0.06334654317347792,0.2607906683432579,0.2436356335837401,0.16053913047719015,-0.08566948354169784,-0.17192186880086227,-0.22234102984752915,-0.21945596672729697,-0.15957598711371215,NA,NA,-0.21945596672729697
Foraminifera,Rotaliida,Planorbulinoidea,Eoannularidae,Eoannularia,85,44.55,0,24.9388056608218,-0.8461198818861234,1.0527383247369264,0.841953373314407,0.5429390709252615,0.2695240413714809,-0.1063820095984059,-0.21342162788599536,-0.26973273805416453,-0.25734548332434654,-0.17448683811831758,-0.021333516002116137,NA,NA,-0.25734548332434654
Foraminifera,Rotaliida,Asterigerinoidea,Boreloididae,Eoconuloides,87,35.95,1,19.8905888754512,-0.8619725741798937,-0.3793710736540822,-0.6741597946427392,-0.12341930348081354,0.07062196262048817,0.10414352433598476,0.0810563889810057,-0.09526439787438391,-0.1643098547082315,-0.20716955792268615,-0.20679035576984894,-0.12341930348081354,-0.12341930348081354,-0.20679035576984894
Foraminifera,Rotaliida,Asterigerinoidea,Boreloididae,Eoconuloides,86,39.65,0,23.0798873999168,-0.37937107365408296,-0.846119881886123,0.06334654317347792,0.2607906683432579,0.2436356335837401,0.16053913047719015,-0.08566948354169784,-0.17192186880086227,-0.22234102984752915,-0.21945596672729697,-0.15957598711371215,0.06334654317347792,0.06334654317347792,-0.21945596672729697
Foraminifera,Rotaliida,Asterigerinoidea,Boreloididae,Eoconuloides,85,44.55,0,24.9388056608218,-0.8461198818861234,1.0527383247369264,0.841953373314407,0.5429390709252615,0.2695240413714809,-0.1063820095984059,-0.21342162788599536,-0.26973273805416453,-0.25734548332434654,-0.17448683811831758,-0.021333516002116137,1.0527383247369264,1.0527383247369264,-0.25734548332434654
Foraminifera,Rotaliida,Asterigerinoidea,Boreloididae,Eoconuloides,84,51.9,0,31.1577867926848,1.0527383247369293,0.5183672916749996,0.16658012401209546,1.1111368399324824e-4,-0.3914968891085761,-0.45786283064224936,-0.4801597372439352,-0.4213106116820398,-0.2750657770344826,-0.060140639470462,0.01758921713698888,NA,NA,-0.4213106116820398
Foraminifera,Rotaliida,Asterigerinoidea,Boreloididae,Eoconuloides,83,58.8,0,23.893892352,0.5183672916750027,-0.16305147702381068,-0.1397676934331028,-0.5914923878783187,-0.624955715462816,-0.617988253513728,-0.5117126284523317,-0.3012533309885136,-0.032948339746887066,0.0506742543897661,0.09916940349305205,NA,NA,-0.5117126284523317
Foraminifera,Lagenida,Robuloidoidea,Robuloididae,Eocristellaria,51,253.17,1,28.90744375444,0.31350121595860136,0.603295645588287,0.11610293157506896,-0.0185274002728672,-0.07338548810546776,-0.25601786131214904,-0.009584571780372118,0.06676198719468882,0.08882748050705294,0.11495639595431519,0.10843686292566103,NA,-0.25601786131214904,-0.0057002373594500074
Foraminifera,Lagenida,Robuloidoidea,Robuloididae,Eocristellaria,50,257.035,0,27.69576155476,0.6032956455883056,-0.5244892668539282,-0.38905889258261767,-0.26461568090953347,-0.4021133237359253,-0.026856494435208097,0.07047234461356222,0.09597276816509616,0.12554292154552918,0.11609271069990983,0.13197155674541616,NA,-0.4021133237359253,-0.009049144756445781
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Eoendothyra,37,338.8,1,25.49826979746,0.01983324085571438,-0.3823748424156824,-0.1320856127014258,0.005108074053098831,0.1265622782096264,0.014127424245448902,0.005003731662035855,8.306683200159257e-4,-0.003388423600416015,0.014863493823552855,0.012809872391836829,-0.3823748424156824,-0.1320856127014258,-0.1320856127014258
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Eoendothyra,36,352.8,0,25.22060442548,-0.38237484241568886,0.14231786173613345,0.24878750330805838,0.37601641984107775,0.08759165546807642,0.04758252618210789,0.030471890391958342,0.018169751881401835,0.038961290237952015,0.03334256045662802,0.05359764073669556,NA,0.14231786173613345,0.14231786173613345
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Eoendothyra,35,365.55,0,30.09588366628,0.14231786173613623,0.4370309437599937,0.6210044484984767,-0.053793590992686345,-0.049189986611231404,-0.0429671051539433,-0.0409106648940161,-0.002393338167941349,-0.0041791541031842745,0.026149643502747056,0.03595864442986937,NA,NA,NA
Foraminifera,Rotaliida,Planorbulinoidea,Cymbaloporidae,Eofabiania,86,39.65,1,23.0798873999168,-0.37937107365408296,-0.846119881886123,0.06334654317347792,0.2607906683432579,0.2436356335837401,0.16053913047719015,-0.08566948354169784,-0.17192186880086227,-0.22234102984752915,-0.21945596672729697,-0.15957598711371215,-0.846119881886123,-0.21945596672729697,-0.21945596672729697
Foraminifera,Rotaliida,Planorbulinoidea,Cymbaloporidae,Eofabiania,85,44.55,0,24.9388056608218,-0.8461198818861234,1.0527383247369264,0.841953373314407,0.5429390709252615,0.2695240413714809,-0.1063820095984059,-0.21342162788599536,-0.26973273805416453,-0.25734548332434654,-0.17448683811831758,-0.021333516002116137,NA,-0.25734548332434654,-0.25734548332434654
Foraminifera,Rotaliida,Planorbulinoidea,Cymbaloporidae,Eofabiania,84,51.9,0,31.1577867926848,1.0527383247369293,0.5183672916749996,0.16658012401209546,1.1111368399324824e-4,-0.3914968891085761,-0.45786283064224936,-0.4801597372439352,-0.4213106116820398,-0.2750657770344826,-0.060140639470462,0.01758921713698888,NA,-0.4213106116820398,-0.4213106116820398
Foraminifera,Tournayellida,Tournayelloidea,Tournayellidae,Eoforschia,37,338.8,1,25.49826979746,0.01983324085571438,-0.3823748424156824,-0.1320856127014258,0.005108074053098831,0.1265622782096264,0.014127424245448902,0.005003731662035855,8.306683200159257e-4,-0.003388423600416015,0.014863493823552855,0.012809872391836829,NA,-0.1320856127014258,-0.1320856127014258
Foraminifera,Tournayellida,Tournayelloidea,Tournayellidae,Eoforschia,36,352.8,0,25.22060442548,-0.38237484241568886,0.14231786173613345,0.24878750330805838,0.37601641984107775,0.08759165546807642,0.04758252618210789,0.030471890391958342,0.018169751881401835,0.038961290237952015,0.03334256045662802,0.05359764073669556,NA,0.14231786173613345,0.14231786173613345
Foraminifera,Archaediscida,Lasiodiscoidea,Lasiodiscidae,Eolasiodiscus,42,301.3,1,22.93158975732,0.4944291010765497,-0.378182974786082,0.1249033435811496,-0.08331884147094441,-0.12662229256959248,-0.1000777577192548,-0.1352955305982167,-0.11924728226621513,-0.08595989021990406,-0.043889847143605436,-0.05926472779120416,-0.08331884147094441,-0.1000777577192548,-0.1000777577192548
Foraminifera,Archaediscida,Lasiodiscoidea,Lasiodiscidae,Eolasiodiscus,41,305.35,0,20.92915189796,-0.37818297478608637,0.4437977336370341,-0.06706120086427633,-0.13426134297586018,-0.09753834710070071,-0.14057640370898866,-0.1202547698855696,-0.08166985038092575,-0.03425170593800438,-0.05329826642006509,-0.048966612552679784,-0.06706120086427633,-0.09753834710070071,-0.09753834710070071
Foraminifera,Archaediscida,Lasiodiscoidea,Lasiodiscidae,Eolasiodiscus,40,311.1,0,23.10370400298,0.44379773363704855,-0.5997265904458543,-0.2901536976107863,-0.14902687648293497,-0.18154948970320087,-0.14321289374446533,-0.09156896055571097,-0.03360842322633319,-0.056329819709258926,-0.05074116369165604,-0.04632998256785788,-0.5997265904458543,-0.14902687648293497,-0.14902687648293497
Foraminifera,Archaediscida,Lasiodiscoidea,Lasiodiscidae,Eolasiodiscus,39,319.2,0,19.50894236052,-0.5997265904458585,-0.10906159165446877,-0.03712479908391094,-0.13358419004376434,-0.10195349819869123,-0.04754220688721672,0.01635454850656088,-0.021134132751110597,-0.02050977941295129,-0.01958359726706147,-0.019705937635940227,NA,-0.03712479908391094,-0.03712479908391094
Foraminifera,Archaediscida,Lasiodiscoidea,Lasiodiscidae,Eolasiodiscus,38,327.05,0,24.21679609552,-0.10906159165446866,0.019833240855714508,-0.16875006736033069,-0.10604630056511714,-0.028226970738344456,0.05540372702543851,-0.004632986338167911,-0.00736885138949638,-0.008462765107573642,-0.010321853566546843,0.0043247735491011565,NA,0.019833240855714508,0.019833240855714508
Foraminifera,Fusulinida,Schwagerinoidea,Schwagerinidae,Eoparafusulina,45,284.7,1,34.03346325716,1.4476984382814735,0.01818793410908964,-0.07235278029883795,0.08067961365182572,-0.012740606777061647,0.08351813409864026,-0.008447356275317579,-0.056225058540783586,-0.0597596413690924,-0.09454610084594778,-0.09130085206254447,0.01818793410908964,0.08067961365182572,-0.0597596413690924
Foraminifera,Fusulinida,Schwagerinoidea,Schwagerinidae,Eoparafusulina,44,292.8,0,22.30710590708,0.018187934109091114,-0.17183189276097321,0.15857364450516453,-0.025064721853271126,0.10734394292896333,-0.01549460213599173,-0.06864559321573109,-0.06795508030847218,-0.10408082614337612,-0.09813699427833848,-0.07438509697230572,NA,0.15857364450516453,-0.06795508030847218
Foraminifera,Fusulinida,Schwagerinoidea,Schwagerinidae,Eoparafusulina,43,297.2,0,22.227078997,-0.1718318927609729,0.4944291010765288,-0.04178908546733827,0.1437377455776994,-0.025386941240817473,-0.08400801864810108,-0.07707276734524185,-0.11465398650956396,-0.10535806555463009,-0.07795377568558332,-0.04103282539112759,NA,0.4944291010765288,-0.07707276734524185
Foraminifera,Fusulinida,Ozawainelloidea,Ozawainellidae,Eoparastaffella,37,338.8,1,25.49826979746,0.01983324085571438,-0.3823748424156824,-0.1320856127014258,0.005108074053098831,0.1265622782096264,0.014127424245448902,0.005003731662035855,8.306683200159257e-4,-0.003388423600416015,0.014863493823552855,0.012809872391836829,NA,NA,NA
Foraminifera,Fusulinida,Ozawainelloidea,Ozawainellidae,Eoparastaffella,36,352.8,0,25.22060442548,-0.38237484241568886,0.14231786173613345,0.24878750330805838,0.37601641984107775,0.08759165546807642,0.04758252618210789,0.030471890391958342,0.018169751881401835,0.038961290237952015,0.03334256045662802,0.05359764073669556,NA,NA,NA
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Eoquasiendothyra,36,352.8,1,25.22060442548,-0.38237484241568886,0.14231786173613345,0.24878750330805838,0.37601641984107775,0.08759165546807642,0.04758252618210789,0.030471890391958342,0.018169751881401835,0.038961290237952015,0.03334256045662802,0.05359764073669556,0.14231786173613345,0.14231786173613345,0.14231786173613345
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Eoquasiendothyra,35,365.55,0,30.09588366628,0.14231786173613623,0.4370309437599937,0.6210044484984767,-0.053793590992686345,-0.049189986611231404,-0.0429671051539433,-0.0409106648940161,-0.002393338167941349,-0.0041791541031842745,0.026149643502747056,0.03595864442986937,NA,NA,NA
Foraminifera,Endothyrida,Endothyroidea,Endothyridae,Eoquasiendothyra,34,377.45,0,28.40230111162,0.4370309437600079,0.9259402252075334,-0.4265323167016424,-0.21703886639538766,-0.15134967512873201,-0.1187337024726678,-0.054596180349299556,-0.04973875433023393,-0.006381755657456482,0.009421868870406379,0.01171159021947702,NA,NA,NA
Foraminifera,Rotaliida,Planorbulinoidea,Victoriellidae,Eorupertia,87,35.95,1,19.8905888754512,-0.8619725741798937,-0.3793710736540822,-0.6741597946427392,-0.12341930348081354,0.07062196262048817,0.10414352433598476,0.0810563889810057,-0.09526439787438391,-0.1643098547082315,-0.20716955792268615,-0.20679035576984894,-0.3793710736540822,-0.3793710736540822,-0.20679035576984894
Foraminifera,Rotaliida,Planorbulinoidea,Victoriellidae,Eorupertia,86,39.65,0,23.0798873999168,-0.37937107365408296,-0.846119881886123,0.06334654317347792,0.2607906683432579,0.2436356335837401,0.16053913047719015,-0.08566948354169784,-0.17192186880086227,-0.22234102984752915,-0.21945596672729697,-0.15957598711371215,NA,NA,-0.21945596672729697
Foraminifera,Rotaliida,Planorbulinoidea,Victoriellidae,Eorupertia,85,44.55,0,24.9388056608218,-0.8461198818861234,1.0527383247369264,0.841953373314407,0.5429390709252615,0.2695240413714809,-0.1063820095984059,-0.21342162788599536,-0.26973273805416453,-0.25734548332434654,-0.17448683811831758,-0.021333516002116137,NA,NA,-0.25734548332434654
Foraminifera,Fusulinida,Ozawainelloidea,Ozawainellidae,Eostaffella,49,262.5,1,24.39875085162,-0.5244892668539343,-0.20943765822777405,-0.14368809386598588,-0.4103425301392139,0.0579241841751803,0.15096935762573577,0.16442835334469963,0.18743240211543344,0.1651939568708196,0.17377140828736154,0.12934403223902669,0.0840645291661931,0.054222403944028455,0.054222403944028455
Foraminifera,Fusulinida,Ozawainelloidea,Ozawainellidae,Eostaffella,48,266.95,0,26.73272808912,-0.20943765822777594,-0.10387863118857198,-0.48506403841571116,0.13715405650150428,0.22834570059727075,0.22802515247199695,0.2443015870324343,0.20609973076896096,0.2071202893219561,0.14693580245276683,0.08985044908765102,0.08985044908765102,0.05438446569663837,0.05438446569663837
