stage,temp,age,change_prev,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,trend.st1,trend.st2,trend.st3,trend.st4,trend.st5,trend.st6,trend.st7,trend.st8,trend.st9,trend.st10
80,23.2847833,77.85,-1.6610934343267594,35.07854668372,35.07002589748,36.482364600033,33.838026777757,28.531240573,17.8914211113,20.2811080625,18.31584539968,19.36087923674,24.83702853812,0.002748640722578075,-0.20969601248837674,0.07659994428602537,0.3122840266860469,0.5168408782122417,0.44861796424687844,0.42944574803541025,0.39197805470138825,0.3145903566692203,0.26648258919432954
79,35.07854668372,84.95,0.0027486407225813343,35.07002589748,36.482364600033,33.838026777757,28.531240573,17.8914211113,20.2811080625,18.31584539968,19.36087923674,24.83702853812,23.404524325,-0.3716680796192142,0.15816628327437116,0.3944344491345472,0.587095457686506,0.48550418481069757,0.4565365418271044,0.40987104799529833,0.31976331229941873,0.26471939565212976,0.22340639541700721
78,35.07002589748,88.05,-0.3716680796192109,36.482364600033,33.838026777757,28.531240573,17.8914211113,20.2811080625,18.31584539968,19.36087923674,24.83702853812,23.404524325,23.18808324692,0.4942687518272852,0.5362199997291041,0.6841776907637834,0.5287823401474817,0.4858680116091552,0.42592857885256824,0.3170980810352787,0.2528006535384694,0.20627425691286133,0.18539509752551414
77,36.482364600033,91.85,0.4942687518272908,33.838026777757,28.531240573,17.8914211113,20.2811080625,18.31584539968,19.36087923674,24.83702853812,23.404524325,23.18808324692,20.87717464272,0.5556844193462827,0.7378226253690037,0.5159410206428146,0.46430550452866814,0.3920269150341085,0.25964193909972993,0.1891449154283841,0.14252507641499412,0.12746433264357496,0.1221830319596579
76,33.838026777757,97.2,0.5556844193462838,28.531240573,17.8914211113,20.2811080625,18.31584539968,19.36087923674,24.83702853812,23.404524325,23.18808324692,20.87717464272,19.764201792,0.8685566907510204,0.4397409386955418,0.3811226247150754,0.2909181851724323,0.117203824162576,0.05074390186115625,0.018249046920913715,0.024347690733055233,0.035826877067627265,0.06085621027051927
75,28.531240573,106.75,0.8685566907510194,17.8914211113,20.2811080625,18.31584539968,19.36087923674,24.83702853812,23.404524325,23.18808324692,20.87717464272,19.764201792,16.876067408,-0.2914252379512204,-0.0737179206626506,-0.06150032115050235,-0.23848877684663422,-0.2164410392451302,-0.17944228273025853,-0.11626338900019412,-0.06951260163482255,-0.01914339658528527,-0.007026114690745371
74,17.8914211113,119,-0.29142523795121855,20.2811080625,18.31584539968,19.36087923674,24.83702853812,23.404524325,23.18808324692,20.87717464272,19.764201792,16.876067408,19.27083794772,0.49753485134683045,0.0850607788638555,-0.3169512255586985,-0.24610596777909832,-0.1829052035264241,-0.0979890593736535,-0.04247683943135697,0.01587465145490198,0.026228380667904422,0.021437364391182545
73,20.2811080625,127.2,0.49753485134683806,18.31584539968,19.36087923674,24.83702853812,23.404524325,23.18808324692,20.87717464272,19.764201792,16.876067408,19.27083794772,20.6584674205,-0.20096804558846132,-0.5884608161379106,-0.3545968519522275,-0.2297364172218167,-0.1087359581337549,-0.038234723589251424,0.031331008130595396,0.041722361934109005,0.03418482929978365,-0.008024165409718927
72,18.31584539968,131.15,-0.20096804558846287,19.36087923674,24.83702853812,23.404524325,23.18808324692,20.87717464272,19.764201792,16.876067408,19.27083794772,20.6584674205,24.5500323377,-0.9051486448561976,-0.3298917091323441,-0.163221634380302,-0.02430235880101038,0.044434048435849444,0.11788700452137718,0.11858508768541301,0.09878166159006263,0.03399549777024348,0.026448372210420956
71,19.36087923674,136.35,-0.9051486448561967,24.83702853812,23.404524325,23.18808324692,20.87717464272,19.764201792,16.876067408,19.27083794772,20.6584674205,24.5500323377,21.064831893,0.2329275143284529,0.13406059278048918,0.20007209186851932,0.22164969648860133,0.28370599176868316,0.25709049693576047,0.20856257881252616,0.09804169653323444,0.07076396768021372,0.042769974214696846
70,24.83702853812,142.4,0.23292751432845757,23.404524325,23.18808324692,20.87717464272,19.764201792,16.876067408,19.27083794772,20.6584674205,24.5500323377,21.064831893,21.78625495336,0.035193671232519555,0.21093973667948127,0.24000957752353125,0.3279532745040155,0.28020058108424595,0.20534972835081408,0.04975539232114369,0.02977181516136029,0.008013240762710875,0.001244851737812132
69,23.404524325,148.55,0.03519367123252119,23.18808324692,20.87717464272,19.764201792,16.876067408,19.27083794772,20.6584674205,24.5500323377,21.064831893,21.78625495336,21.54554733666,0.405422562140349,0.3421972070830643,0.4575673469001012,0.34509675340233853,0.20750687673627147,-0.027638536177837,-0.021990236715623092,-0.029674470544590784,-0.027358011148332077,-0.04286118532433433
68,23.18808324692,154.7,0.4054225621403536,20.87717464272,19.764201792,16.876067408,19.27083794772,20.6584674205,24.5500323377,21.064831893,21.78625495336,21.54554733666,23.3933988941,0.2529483751636354,0.5470310014134565,0.2883276152040843,0.05849071639664705,-0.22944583008513722,-0.11786822864780208,-0.08662530102141164,-0.06720465804971723,-0.07624340947860984,-0.0871005325066968
67,20.87717464272,160.4,0.2529483751636377,19.764201792,16.876067408,19.27083794772,20.6584674205,24.5500323377,21.064831893,21.78625495336,21.54554733666,23.3933988941,25.02105288842,1.2033893266666493,0.13552405284180985,-0.21444514290424643,-0.45186668284136494,-0.18357950310390722,-0.11788607498519721,-0.08666303399812118,-0.09263171653051042,-0.10000007971869941,-0.10008924100385706
66,19.764201792,164.8,1.2033893266666917,16.876067408,19.27083794772,20.6584674205,24.5500323377,21.064831893,21.78625495336,21.54554733666,23.3933988941,25.02105288842,26.082061517,-1.1403669236761675,-0.7394273841082538,-0.6540435215460663,-0.2204054171219092,-0.13017064351062252,-0.09198895744564765,-0.09751854216218216,-0.10425399394483273,-0.10307168353778759,-0.12351573396873193
65,16.876067408,167.2,-1.1403669236761893,19.27083794772,20.6584674205,24.5500323377,21.064831893,21.78625495336,21.54554733666,23.3933988941,25.02105288842,26.082061517,29.8918332125,-0.4784929216482846,-0.5876330164007451,-0.11781769610744434,-0.06000383712833337,-0.03620022226502969,-0.05405103317356135,-0.07521438765929557,-0.08320745297674928,-0.11007841481362375,-0.12777805982167836
64,19.27083794772,169.3,-0.4784929216482745,20.6584674205,24.5500323377,21.064831893,21.78625495336,21.54554733666,23.3933988941,25.02105288842,26.082061517,29.8918332125,31.38448520532,-0.6276717608387082,-0.0029352440819394457,0.011211392201121037,0.018340575899401274,-0.015638233111524836,-0.05456616446092229,-0.07121288190697155,-0.10455221842021986,-0.12532227594283593,-0.10270387786277224
63,20.6584674205,172.2,-0.6276717608387067,24.5500323377,21.064831893,21.78625495336,21.54554733666,23.3933988941,25.02105288842,26.082061517,29.8918332125,31.38448520532,25.3613178369,0.417389274814368,0.16624503892533898,0.1171855920427031,0.04154088727957165,-0.03554095054054269,-0.06416465241442906,-0.10574342760247839,-0.12974520652465527,-0.10297420240964296,-0.09511709483028429
62,24.5500323377,178.4,0.4173892748143706,21.064831893,21.78625495336,21.54554733666,23.3933988941,25.02105288842,26.082061517,29.8918332125,31.38448520532,25.3613178369,27.13438079567,-0.0869184410072296,-0.040127084590190695,-0.10696172213036859,-0.1310874439349194,-0.11960472343122812,-0.15358576840135707,-0.17238971052713653,-0.13395013435271397,-0.12116047979498273,-0.12069319763019054
61,21.064831893,186.75,-0.0869184410072284,21.78625495336,21.54554733666,23.3933988941,25.02105288842,26.082061517,29.8918332125,31.38448520532,25.3613178369,27.13438079567,28.90744375444,0.04584906984761785,-0.15826800228370236,-0.15385600219898005,-0.12607590838747654,-0.16542886457367056,-0.18543111649383476,-0.13769681353839394,-0.12219865117855264,-0.12156304636880136,-0.11295164752786443
60,21.78625495336,195.05,0.04584906984761951,21.54554733666,23.3933988941,25.02105288842,26.082061517,29.8918332125,31.38448520532,25.3613178369,27.13438079567,28.90744375444,27.69576155476,-0.4017068603130413,-0.17756381537522756,-0.1299978858985261,-0.17545640606145768,-0.19706604620103008,-0.13885098307643587,-0.1204680387809607,-0.1198636190269308,-0.10979107427762348,-0.08066094673841
59,21.54554733666,200.3,-0.4017068603130448,23.3933988941,25.02105288842,26.082061517,29.8918332125,31.38448520532,25.3613178369,27.13438079567,28.90744375444,27.69576155476,24.39875085162,-0.12192164751460709,-0.09715771660212597,-0.16406620863739027,-0.1935741489217806,-0.12058309104551429,-0.09964542770247418,-0.10074019985900912,-0.08974499891751567,-0.05451741228839166,-0.04408927790683592
58,23.3933988941,204.9,-0.12192164751460707,25.02105288842,26.082061517,29.8918332125,31.38448520532,25.3613178369,27.13438079567,28.90744375444,27.69576155476,24.39875085162,26.73272808912,-0.07445674586526337,-0.20649046965708368,-0.24500007167419935,-0.10661829165468513,-0.0743785751315857,-0.07942063181717562,-0.06457487845584008,-0.012223415024214366,-0.003532380002007976,-0.004801341426963586
57,25.02105288842,218.25,-0.07445674586526273,26.082061517,29.8918332125,31.38448520532,25.3613178369,27.13438079567,28.90744375444,27.69576155476,24.39875085162,26.73272808912,27.48670365874,-0.5442530993571418,-0.44458609728368853,-0.02396397615964646,0.02050153307311546,-0.008480172638770458,0.003954665892709205,0.07973472737503091,0.06992019482911391,0.051312106494784106,0.031242617132879194
56,26.082061517,232.5,-0.5442530993571473,29.8918332125,31.38448520532,25.3613178369,27.13438079567,28.90744375444,27.69576155476,24.39875085162,26.73272808912,27.48670365874,28.03206647248,-0.2926768613372559,0.45334874610413634,0.356380095424538,0.2263329491742544,0.17549020834223136,0.22962122569469454,0.1676370687340068,0.11730661266729535,0.07467881762449742,-0.03485090840537337
55,29.8918332125,239.5,-0.2926768613372592,31.38448520532,25.3613178369,27.13438079567,28.90744375444,27.69576155476,24.39875085162,26.73272808912,27.48670365874,28.03206647248,34.03346325716,1.309384210526092,0.6889050737408611,0.34289353307189496,0.20346347775330162,0.27136776208884295,0.1707907405296209,0.10490260128036953,0.05536309229322066,-0.06949488816786792,0.026246760481211728
54,31.38448520532,244.6,1.3093842105261047,25.3613178369,27.13438079567,28.90744375444,27.69576155476,24.39875085162,26.73272808912,27.48670365874,28.03206647248,34.03346325716,22.30710590708,-0.7135062208330064,-0.8747306939732494,-0.2922611070611724,0.11992855036654926,0.05420222141359423,0.008514037941510828,-0.022720985132783915,-0.14230171361879457,-0.010847417340854591,0.04246461538977772
53,25.3613178369,249.2,-0.7135062208329868,27.13438079567,28.90744375444,27.69576155476,24.39875085162,26.73272808912,27.48670365874,28.03206647248,34.03346325716,22.30710590708,22.227078997,-1.1939817904174956,-0.0208284511332424,0.31724785743843953,0.15107036945802302,0.06743797888625798,0.013393438278044824,-0.1361100993811566,0.00906012305088353,0.06355375517885252,0.08126648753138098
52,27.13438079567,251.685,-1.193981790417528,28.90744375444,27.69576155476,24.39875085162,26.73272808912,27.48670365874,28.03206647248,34.03346325716,22.30710590708,22.227078997,22.93158975732,0.3135012159585994,0.4912079972009415,0.2134749689103338,0.09362434635616058,0.02077671945245074,-0.1564850305221566,0.015347697436977076,0.07490289851011551,0.09259912093096433,0.11482518954744853
51,28.90744375444,253.17,0.31350121595860136,27.69576155476,24.39875085162,26.73272808912,27.48670365874,28.03206647248,34.03346325716,22.30710590708,22.227078997,22.93158975732,20.92915189796,0.603295645588287,0.11610293157506896,-0.0185274002728672,-0.07338548810546776,-0.25601786131214904,-0.009584571780372118,0.06676198719468882,0.08882748050705294,0.11495639595431519,0.10843686292566103
50,27.69576155476,257.035,0.6032956455883056,24.39875085162,26.73272808912,27.48670365874,28.03206647248,34.03346325716,22.30710590708,22.227078997,22.93158975732,20.92915189796,23.10370400298,-0.5244892668539282,-0.38905889258261767,-0.26461568090953347,-0.4021133237359253,-0.026856494435208097,0.07047234461356222,0.09597276816509616,0.12554292154552918,0.11609271069990983,0.13197155674541616
49,24.39875085162,262.5,-0.5244892668539343,26.73272808912,27.48670365874,28.03206647248,34.03346325716,22.30710590708,22.227078997,22.93158975732,20.92915189796,23.10370400298,19.50894236052,-0.20943765822777405,-0.14368809386598588,-0.4103425301392139,0.0579241841751803,0.15096935762573577,0.16442835334469963,0.18743240211543344,0.1651939568708196,0.17377140828736154,0.12934403223902669
48,26.73272808912,266.95,-0.20943765822777594,27.48670365874,28.03206647248,34.03346325716,22.30710590708,22.227078997,22.93158975732,20.92915189796,23.10370400298,19.50894236052,24.21679609552,-0.10387863118857198,-0.48506403841571116,0.13715405650150428,0.22834570059727075,0.22802515247199695,0.2443015870324343,0.20609973076896096,0.2071202893219561,0.14693580245276683,0.08985044908765102
47,27.48670365874,270.55,-0.10387863118857164,28.03206647248,34.03346325716,22.30710590708,22.227078997,22.93158975732,20.92915189796,23.10370400298,19.50894236052,24.21679609552,25.49826979746,-0.6743142454696626,0.32016825587524506,0.38510202118758935,0.3444385887857409,0.3405893920170568,0.26601206526125065,0.2505612200810823,0.163108068405595,0.08906920739290186,0.047777759314530654
46,28.03206647248,275.8,-0.6743142454696748,34.03346325716,22.30710590708,22.227078997,22.93158975732,20.92915189796,23.10370400298,19.50894236052,24.21679609552,25.49826979746,25.22060442548,1.447698438281458,1.0070285058950494,0.6916180995724801,0.5701720436389651,0.37049080885063945,0.30811820225805087,0.1699651036763871,0.07362391169199335,0.02935128957551323,-0.025494537111441323
45,34.03346325716,284.7,1.4476984382814735,22.30710590708,22.227078997,22.93158975732,20.92915189796,23.10370400298,19.50894236052,24.21679609552,25.49826979746,25.22060442548,30.09588366628,0.01818793410908964,-0.07235278029883795,0.08067961365182572,-0.012740606777061647,0.08351813409864026,-0.008447356275317579,-0.056225058540783586,-0.0597596413690924,-0.09454610084594778,-0.09130085206254447
44,22.30710590708,292.8,0.018187934109091114,22.227078997,22.93158975732,20.92915189796,23.10370400298,19.50894236052,24.21679609552,25.49826979746,25.22060442548,30.09588366628,28.40230111162,-0.17183189276097321,0.15857364450516453,-0.025064721853271126,0.10734394292896333,-0.01549460213599173,-0.06864559321573109,-0.06795508030847218,-0.10408082614337612,-0.09813699427833848,-0.07438509697230572
43,22.227078997,297.2,-0.1718318927609729,22.93158975732,20.92915189796,23.10370400298,19.50894236052,24.21679609552,25.49826979746,25.22060442548,30.09588366628,28.40230111162,25.01531129748,0.4944291010765288,-0.04178908546733827,0.1437377455776994,-0.025386941240817473,-0.08400801864810108,-0.07707276734524185,-0.11465398650956396,-0.10535806555463009,-0.07795377568558332,-0.04103282539112759
42,22.93158975732,301.3,0.4944291010765497,20.92915189796,23.10370400298,19.50894236052,24.21679609552,25.49826979746,25.22060442548,30.09588366628,28.40230111162,25.01531129748,20.10782810388,-0.378182974786082,0.1249033435811496,-0.08331884147094441,-0.12662229256959248,-0.1000777577192548,-0.1352955305982167,-0.11924728226621513,-0.08595989021990406,-0.043889847143605436,-0.05926472779120416
41,20.92915189796,305.35,-0.37818297478608637,23.10370400298,19.50894236052,24.21679609552,25.49826979746,25.22060442548,30.09588366628,28.40230111162,25.01531129748,20.10782810388,30.19724318292,0.4437977336370341,-0.06706120086427633,-0.13426134297586018,-0.09753834710070071,-0.14057640370898866,-0.1202547698855696,-0.08166985038092575,-0.03425170593800438,-0.05329826642006509,-0.048966612552679784
40,23.10370400298,311.1,0.44379773363704855,19.50894236052,24.21679609552,25.49826979746,25.22060442548,30.09588366628,28.40230111162,25.01531129748,20.10782810388,30.19724318292,26.87642593012,-0.5997265904458543,-0.2901536976107863,-0.14902687648293497,-0.18154948970320087,-0.14321289374446533,-0.09156896055571097,-0.03360842322633319,-0.056329819709258926,-0.05074116369165604,-0.04632998256785788
39,19.50894236052,319.2,-0.5997265904458585,24.21679609552,25.49826979746,25.22060442548,30.09588366628,28.40230111162,25.01531129748,20.10782810388,30.19724318292,26.87642593012,26.87573124352,-0.10906159165446877,-0.03712479908391094,-0.13358419004376434,-0.10195349819869123,-0.04754220688721672,0.01635454850656088,-0.021134132751110597,-0.02050977941295129,-0.01958359726706147,-0.019705937635940227
38,24.21679609552,327.05,-0.10906159165446866,25.49826979746,25.22060442548,30.09588366628,28.40230111162,25.01531129748,20.10782810388,30.19724318292,26.87642593012,26.87573124352,27.15924892148,0.019833240855714508,-0.16875006736033069,-0.10604630056511714,-0.028226970738344456,0.05540372702543851,-0.004632986338167911,-0.00736885138949638,-0.008462765107573642,-0.010321853566546843,0.0043247735491011565
37,25.49826979746,338.8,0.01983324085571438,25.22060442548,30.09588366628,28.40230111162,25.01531129748,20.10782810388,30.19724318292,26.87642593012,26.87573124352,27.15924892148,23.60421935508,-0.3823748424156824,-0.1320856127014258,0.005108074053098831,0.1265622782096264,0.014127424245448902,0.005003731662035855,8.306683200159257e-4,-0.003388423600416015,0.014863493823552855,0.012809872391836829
36,25.22060442548,352.8,-0.38237484241568886,30.09588366628,28.40230111162,25.01531129748,20.10782810388,30.19724318292,26.87642593012,26.87573124352,27.15924892148,23.60421935508,26.30685161538,0.14231786173613345,0.24878750330805838,0.37601641984107775,0.08759165546807642,0.04758252618210789,0.030471890391958342,0.018169751881401835,0.038961290237952015,0.03334256045662802,0.05359764073669556
35,30.09588366628,365.55,0.14231786173613623,28.40230111162,25.01531129748,20.10782810388,30.19724318292,26.87642593012,26.87573124352,27.15924892148,23.60421935508,26.30685161538,21.72084677108,0.4370309437599937,0.6210044484984767,-0.053793590992686345,-0.049189986611231404,-0.0429671051539433,-0.0409106648940161,-0.002393338167941349,-0.0041791541031842745,0.026149643502747056,0.03595864442986937
34,28.40230111162,377.45,0.4370309437600079,25.01531129748,20.10782810388,30.19724318292,26.87642593012,26.87573124352,27.15924892148,23.60421935508,26.30685161538,21.72084677108,23.37843257616,0.9259402252075334,-0.4265323167016424,-0.21703886639538766,-0.15134967512873201,-0.1187337024726678,-0.054596180349299556,-0.04973875433023393,-0.006381755657456482,0.009421868870406379,0.01171159021947702
33,25.01531129748,385.2,0.9259402252075484,20.10782810388,30.19724318292,26.87642593012,26.87573124352,27.15924892148,23.60421935508,26.30685161538,21.72084677108,23.37843257616,24.58726837332,-1.0140115657326625,-0.376779485059898,-0.23006709896306185,-0.162585058764384,-0.06936386394268211,-0.06090617041095426,-0.0032875101068255306,0.01688412888062183,0.018905953456111152,0.06447748030253247
32,20.10782810388,390.5,-1.0140115657326711,30.19724318292,26.87642593012,26.87573124352,27.15924892148,23.60421935508,26.30685161538,21.72084677108,23.37843257616,24.58726837332,19.21311616208,0.37952197174856994,0.24040999320467557,0.14563886428917303,0.2106232193378442,0.1686024542077278,0.21969750352396003,0.21433507977104588,0.18232059728936878,0.22025303614730338,0.2238481029815292
31,30.19724318292,400.45,0.37952197174857166,26.87642593012,26.87573124352,27.15924892148,23.60421935508,26.30685161538,21.72084677108,23.37843257616,24.58726837332,19.21311616208,20.50277142528,1.1977355172426509e-4,-0.023962262310363327,0.1603135744743406,0.1008969005490028,0.2013485418730835,0.19662274491646098,0.15074152485186076,0.21452219848224907,0.22073581730102715,0.2668508669147352
30,26.87642593012,409.2,1.1977355172513467e-4,26.87573124352,27.15924892148,23.60421935508,26.30685161538,21.72084677108,23.37843257616,24.58726837332,19.21311616208,20.50277142528,16.52510886608,-0.04647830786229336,0.29917647707493866,0.15080771359241163,0.30796941510618897,0.26961669735000754,0.17630757199143932,0.26082932606292464,0.2589326545232143,0.3130757424096295,0.25280604271512913
29,26.87573124352,415,-0.04647830786229458,27.15924892148,23.60421935508,26.30685161538,21.72084677108,23.37843257616,24.58726837332,19.21311616208,20.50277142528,16.52510886608,21.42014404148,1.1109467395000008,0.22679134477305907,0.5447558786967749,0.3629209261741881,0.1682752677992056,0.29538232739644515,0.2833665427600851,0.34972774395112277,0.2633769249524623,0.1704794127497747
28,27.15924892148,421.1,1.1109467395000583,23.60421935508,26.30685161538,21.72084677108,23.37843257616,24.58726837332,19.21311616208,20.50277142528,16.52510886608,21.42014404148,22.55096676672,-1.228469209227191,0.43269993566844406,0.2063536018098671,0.015866111026226457,0.2423235673841731,0.24215350188817647,0.3318543795349175,0.232606662637237,0.13277832251854454,0.006268326209979751
27,23.60421935508,424.3,-1.2284692092272806,26.30685161538,21.72084677108,23.37843257616,24.58726837332,19.21311616208,20.50277142528,16.52510886608,21.42014404148,22.55096676672,27.04639214144,1.8718387119591613,0.49709961339993364,0.06820147708096938,0.33186493340613066,0.3058756086939839,0.4004947840453921,0.26273360199647555,0.1363856138165231,-0.008770252610777844,-0.09314698053272016
26,26.30685161538,426.5,1.871838711959288,21.72084677108,23.37843257616,24.58726837332,19.21311616208,20.50277142528,16.52510886608,21.42014404148,22.55096676672,27.04639214144,29.07508867328,-0.5525286016933465,-0.40368988945351547,0.1870844275318193,0.1997154662119778,0.34633563790683725,0.19026951133040557,0.06376094381186256,-0.08014308482262536,-0.15602541258903183,-0.23196897227886915
25,21.72084677108,428.95,-0.5525286016933432,23.37843257616,24.58726837332,19.21311616208,20.50277142528,16.52510886608,21.42014404148,22.55096676672,27.04639214144,29.07508867328,33.71126738176,-0.30220894928999964,0.5295791906199729,0.41670253850123967,0.5602847867749137,0.26590866109526423,0.07387597048238673,-0.10202762761423682,-0.18314784330642148,-0.26271731147281624,-0.31018286479327406
24,23.37843257616,431.95,-0.302208949290008,24.58726837332,19.21311616208,20.50277142528,16.52510886608,21.42014404148,22.55096676672,27.04639214144,29.07508867328,33.71126738176,36.5429346984,1.4524735706053737,0.7275382772701824,0.84849373753603,0.24855672396039563,0.002622142704180002,-0.18150418606871174,-0.2507463492574909,-0.3249137791582478,-0.3631379009169208,-0.3631379009169208
23,24.58726837332,435.95,1.4524735706054395,19.21311616208,20.50277142528,16.52510886608,21.42014404148,22.55096676672,27.04639214144,29.07508867328,33.71126738176,36.5429346984,NA,-0.526389903346918,0.5572288976374922,-0.16864029747997208,-0.23493304443292873,-0.3438264663682677,-0.36920709168291516,-0.42322488607779835,-0.44121238004684205,-0.44121238004684205,-0.44121238004684205
22,19.21311616208,439.65,-0.5263899033469657,20.50277142528,16.52510886608,21.42014404148,22.55096676672,27.04639214144,29.07508867328,33.71126738176,36.5429346984,NA,NA,1.8080284360000094,-0.275324135341854,-0.287533503818782,-0.3900357352690235,-0.4036309321734822,-0.45632164197097924,-0.4680388073337835,-0.4680388073337835,-0.4680388073337835,-0.4680388073337835
