model,warm,warm_low,warm_high,cool,cool_low,cool_high
128,-0.010504156333600188,-0.011022040820716438,-0.008989775853336827,-0.006173340642748638,-0.006722814015417845,-0.005800612286634074
129,-0.0023822622314543444,-0.0026422588945041584,-0.0017447475390576172,-0.0029019762442098773,-0.003160732297889762,-0.0023680230592011387
130,0.0023687186714136652,0.0022068468540735096,0.0024738142039664943,0.001189457435393008,0.0010394636001621093,0.0013051127970105808
131,0.003406550143438419,0.002955784827002774,0.0037618259233806435,0.004187836730001563,0.003852782396572592,0.004614736519449929
132,0.002479477483079125,0.002255434737113796,0.002585847715279659,0.003947055831615053,0.0036277962229705686,0.004318338914324047
133,-0.007887103197212336,-0.008485507667064948,-0.007180204286527426,-0.009821689248322758,-0.010400008607641485,-0.009325262827225182
134,-0.00749131736331456,-0.00813385655198062,-0.007066770946867119,-0.01407749536062826,-0.015863622554126315,-0.013073981059500054
135,-0.00432381591016337,-0.004825791956845009,-0.0030892867756274678,-0.0023056606129160805,-0.0024929624755644,-0.001994264610684133
136,0.0032359957195153086,0.0031436639880560967,0.0035837535160258005,0.007155548369305738,0.005943598954914745,0.008062015825772498
137,0.016071489823031547,0.013958625166162768,0.018704664755025757,0.011527739322231192,0.010751320577216034,0.012640444212737844
138,0.0014962638735138822,0.0013742198284000218,0.0017048667575084245,0.0016401858528160768,0.001403548036978449,0.0018308078791034075
139,-0.005765436409808634,-0.006250630786187653,-0.005380589956197947,-0.008523212719238477,-0.008910906573656468,-0.0068985409682478455
140,-0.006142109023450432,-0.008052903681348667,-0.0053327910060267285,-0.007292411430491702,-0.007709935794480597,-0.0070590597196012305
141,9.8433935014887e-4,9.207483304080082e-4,0.001122929551883488,0.0016781144901894427,0.001540526234851259,0.0018752919651189982
142,0.00670414929323031,0.005563698959268802,0.009002731830763397,0.005774397850940314,0.005582430816788684,0.0060715772064364555
143,-0.008667873604496735,-0.010432510484893487,-0.008153096425563002,-0.009596877284040975,-0.010283163801833027,-0.008597795898397473
144,-0.005781604692389796,-0.006108821920362646,-0.005526433343637334,-0.0056817099122743525,-0.0060519279479210744,-0.005461925431642144
145,-0.0034773328112091472,-0.0038189067961378496,-0.0033135556631847807,-0.0037538379256087714,-0.004104163599707177,-0.0032526644639217454
146,-0.0057600916786519525,-0.006119375516108466,-0.004920829547652625,-0.0055330257601138985,-0.005790352343229806,-0.005177570571620836
147,-0.00447813181990616,-0.004781426801972094,-0.0042579570553332785,-0.0023645483678102824,-0.002591323695195601,-0.0021833435512653957
148,0.0024998879643915155,0.002176622204561376,0.002837888619722538,0.0019354720231513065,0.0017108335361750257,0.00247847353930708
149,0.0035925077999413506,0.0032902453699286557,0.00406351620057988,0.0072443869267838044,0.006868725317213613,0.00767115270229427
150,0.007174877809495165,0.006404262713418485,0.00834844817509175,0.010742656676867645,0.009804478946397131,0.01192463493314505
151,0.0075865883926900845,0.0066454437870721505,0.008903932924365551,0.005555627824390233,0.005125536804378312,0.005848655776417305
152,-0.0013156187161218792,-0.0014687155184519261,-0.0012134161684159192,-0.0025258788792027337,-0.0027807355281840255,-0.0023467379928972776
153,0.006148658938141695,0.005202713263050834,0.006848339763506087,0.007936310226870249,0.006983745727213041,0.009782033035368023
154,0.004454010863435332,0.004038507809793717,0.004965653734925504,0.008366454469342552,0.0071812348414127085,0.009825741937945425
155,-0.003626834544856403,-0.004272725254746469,-0.003410509719341789,-0.004328411329649719,-0.004542183355397098,-0.0041418233417393905
156,0.005291440141839211,0.004838513837140696,0.005642309762384371,0.0056898472051753225,0.004926571306539648,0.0062419880454810135
157,0.0025213945055705244,0.002296555075295267,0.0027778227179988705,0.0023165026608811022,0.0020869345130307237,0.002493632836349684
158,0.010946966583789722,0.01054587601377685,0.011711337184716314,0.007356964878801144,0.006951920779369135,0.007771205738342161
159,0.006875529672920846,0.005722992295815642,0.007209315490554702,0.014739270089861692,0.012486965306907318,0.01654868443820244
160,-0.010513707673206342,-0.011739231622909428,-0.010017668368121464,-0.009303234107919563,-0.01003606563967756,-0.008849922478867686
161,-0.01120059004767008,-0.012271060719612138,-0.010087347567056388,-0.01038327484477298,-0.011020419170894502,-0.008854939446474745
162,-0.006081542279627828,-0.00735330596016328,-0.005722328330633773,-0.005376217910072539,-0.005908365796866305,-0.004671983005863929
163,-0.006859115926317724,-0.007267458686701921,-0.0061664168139666095,-0.011440416230384632,-0.012006124616361741,-0.010867499606691018
164,9.016059599345675e-4,8.052906836264585e-4,9.526014937770355e-4,8.409637809244724e-4,7.873120756586155e-4,9.081125552576379e-4
165,-0.001191849723931608,-0.0013039537862930067,-0.0011034712801409698,-0.0014814997149633054,-0.0016392342264699871,-0.0014290394860346522
166,0.0033878044335961172,0.0028064961310550174,0.004108179126778791,0.0020194961364486987,0.0017349233960617274,0.002343211020943164
167,-0.004306579572274558,-0.004723062652579011,-0.0033404282324472653,-0.0023913265673742396,-0.0025892007501908143,-0.0022326624095639963
168,0.0039712150289121515,0.003695918586734787,0.004193382353575767,0.0017800491050742277,0.001677770577675207,0.0019181488650899478
169,0.004702250569113448,0.004392899582709688,0.004979536512663413,0.004715743826751106,0.004551566293080087,0.0048766419033927574
170,0.013470453791221805,0.010776925018378564,0.014109910085124288,0.008029716206421907,0.00772949004149514,0.009316441216140878
171,-0.0024042283392904187,-0.002608257232412788,-0.0022478808215881155,-0.0018609717164385193,-0.002128665487173648,-0.0017652521464639234
172,0.009635320673973739,0.009121555202995959,0.010287416860198118,0.010757180223818972,0.009818046830494606,0.011537464587425397
173,0.013742377142853793,0.011495212220858697,0.015753412934107848,0.03186415981893619,0.02991877138444709,0.03471907647501976
174,0.0039697819327458835,0.003706752091587452,0.00412989336131554,0.005519011420361207,0.0051990922134111175,0.006272012104516929
175,-0.006761027435437084,-0.007071096302715089,-0.006052438853965797,-0.00823702852113413,-0.00913657750377558,-0.007446029517655639
176,0.005565997475647879,0.004783233949737956,0.006813585076924542,0.0041835431364320745,0.0037197278503740628,0.004587918515737145
177,-0.004814732121603075,-0.0052411291265389345,-0.004580729428693481,-0.00421766277809623,-0.004308647139500997,-0.003937913229439083
178,0.01033856940232958,0.00919753050971269,0.01327300832293377,0.011815558099178223,0.010225835145559766,0.013941107464789222
179,0.00843920570350302,0.007734941101057454,0.009251413688931275,0.004098848850859177,0.003656082070597995,0.004611302473680135
180,0.006152433656116468,0.00556626456684254,0.006935195998553042,0.00881242194768079,0.008173521338961568,0.009679536178488976
181,0.005040525947436595,0.004530217822401052,0.005923863633354014,0.005795732262135733,0.005378964868793594,0.006469184103248015
182,0.0034934931920585018,0.0030351462380404327,0.00375802374855373,0.004214916478071637,0.003539934431842491,0.004641399553496305
183,-0.006220139458562796,-0.00726536941373454,-0.005924941795840663,-0.005449601145358124,-0.0069948213711788065,-0.0039267622441749965
184,-0.00238862163354765,-0.00268772927514189,-0.002135224898338079,-0.0037402128645304678,-0.004071923499328283,-0.0033773751291042388
185,0.005654477081548413,0.005394411030821861,0.006001745774907776,0.004614650815269917,0.004414023777623434,0.004942574716290926
186,-0.0034659461110148676,-0.0037243570442612064,-0.002802595912494021,-0.006140825581106087,-0.006712186625345553,-0.005809920728999678
187,0.0023855432622348475,0.002044824608663612,0.002997507701234995,0.0015206515322659093,0.001353270823985039,0.0018812495429349763
188,0.004858988946402194,0.004198443161463939,0.005323387730267963,0.005912202618757438,0.004567395151385746,0.007307707436712365
189,0.010796533587295218,0.010159288515930455,0.011265409055713547,0.015247059036902972,0.014745298743325634,0.01624786191736702
190,-0.0022481472634175983,-0.0027110433313043483,-0.0018520726695461522,-0.004821714483556362,-0.005291104186774757,-0.004470372793638548
191,-0.0021086011630883734,-0.002250050875789912,-0.0019760827680790926,-0.003669227768754124,-0.0039412076998831995,-0.0034376335820497377
192,-0.0077583585494758345,-0.008147500426313728,-0.0072494722005496635,-0.004402233140567345,-0.00455106041944117,-0.00426375062880151
193,-0.004978803009803374,-0.005184628369580807,-0.004780892781001222,-0.006584368861099881,-0.006856992971772977,-0.006047771440047689
194,-0.0024472317602165024,-0.002730080218265841,-0.0022834010190610297,-0.003544085291054972,-0.0038803813083565612,-0.0033012226364602763
195,0.01006619441737904,0.009222243243449477,0.01138416257622547,0.004224313390172468,0.0037848344901968557,0.004471401584624686
196,0.0039055274844084684,0.0034045046617543085,0.00467727278730102,0.0035121581628588844,0.0034308762934536913,0.0038292187100799654
197,-0.008159167726753633,-0.009430575442053354,-0.007527778515985353,-0.003172415198871737,-0.0035555781386944372,-0.0027657240102646973
198,0.014432458472603282,0.013039737409138896,0.015416861672955981,0.0078045964065866285,0.007244143838373058,0.008075765501592851
199,0.014972017871480838,0.013756807259327904,0.01837580014564759,0.012266399216391818,0.011250606439442225,0.014971668753301344
200,-0.016595459611783218,-0.017370165602125835,-0.01612020835742489,-0.011134338407538568,-0.012652922520430503,-0.010654287790815524
201,-0.008918828333674338,-0.00982774362247906,-0.008217812299493383,-0.005098409702807114,-0.0054609510246212654,-0.004856918602750491
202,-0.005998648746769599,-0.007321262541775868,-0.005345108471925655,-0.0066124951646098435,-0.007047788505065522,-0.0064974606835336585
203,-0.0020005015233434506,-0.0023107492083273063,-0.001921055037649976,-0.0016096407463629006,-0.0018826682817133704,-0.0014569644865174462
204,0.005771397987576033,0.004143652512601076,0.006131470298673405,0.008024298098103068,0.007022228352702402,0.008211037410377743
205,-0.013707046229231018,-0.01526739004544587,-0.012968990382782916,-0.01289491601765544,-0.013917655150848578,-0.011442069649198973
206,-0.004153026215857596,-0.004805952087213088,-0.0038649835468180446,-0.0052274788897952815,-0.005406095651383289,-0.004692224022953262
207,0.004268584375551452,0.004145704434320761,0.004436501559938209,0.0068219736920304705,0.006595967106509546,0.008260591812850077
208,0.006535259846763342,0.005872280040494676,0.0069766606361250484,0.005216590493485596,0.004595744719727717,0.005862416325037132
209,-0.00456707321296579,-0.005731975519928159,-0.004139140869992854,-0.006801768546710309,-0.007616330066874011,-0.006532114402317226
210,0.00594223717848348,0.005291097427798357,0.006532039763054341,0.00886236592948546,0.00800046033653486,0.009250183656036505
211,-0.00363185796962056,-0.004169093866619982,-0.0031760849291600506,-0.006879348448407465,-0.007146507779017617,-0.0064632431091665625
212,-0.002117589651668972,-0.0022214644113387866,-0.0019080171418989096,-0.0012910219482670504,-0.0016680450684398137,-0.001034118163656184
213,0.015403387240972155,0.013952102969768352,0.0165862549932692,0.01212406165529322,0.010243385538595566,0.014188008432896918
214,-0.002985430096609171,-0.0037082972169585286,-0.002646249795886618,-0.0021232184765544557,-0.0023457617878545095,-0.0018640989442637477
215,-0.010273559269853167,-0.010702067063372029,-0.010003016362597822,-0.003231411454690215,-0.0034542630571056886,-0.0029337157610981636
216,0.00804337331269637,0.007602077067101328,0.008595353321278892,0.0053491482607674595,0.004677746063234796,0.006430205814477855
217,-0.002962125277195144,-0.0031751063100269447,-0.002564421911372073,-0.0012914670183731452,-0.0014487124177417284,-0.0012164462452725745
218,0.008324142699808622,0.0070563474599771095,0.010781794291524042,0.00762624370209862,0.006480731582266482,0.008079461553641497
219,-0.006783674408009151,-0.007523922224513828,-0.006128582927742565,-0.004988616904037335,-0.00526472849493205,-0.004190635103189533
220,0.003302044472452706,0.003157377992589142,0.0035431058547370844,0.006102829349068358,0.0056772947230847,0.006898167470695847
221,0.0053805295682896334,0.004460718617986262,0.005780814581341839,0.006555543230161282,0.005777192123441546,0.006951880717096623
222,-0.0020875519177485985,-0.0021728729921100176,-0.001969725485105109,-0.004968953239313172,-0.005484173606566897,-0.004038452201019336
223,-0.003243369468304522,-0.0036891302160700946,-0.0029598648921418244,-0.006831823933190746,-0.008515112230500185,-0.006234882783836761
224,-0.00508710762297329,-0.0054051743010806565,-0.004776687892917025,-0.010177039323223745,-0.010850149399653664,-0.009773385885173829
225,-0.004108719157937532,-0.0042888791876935246,-0.003878761674647245,-0.004244392980750335,-0.004636392384157163,-0.004039275602491716
226,-0.007994759210430151,-0.008316399515049658,-0.005283650829233256,-0.001237868452566102,-0.0013431438578153689,-0.0010523213566853778
227,0.005657585892026343,0.00533930695637094,0.006021655157362182,0.01194079216580697,0.010832744193166505,0.014003120891508866
228,-0.0022169557250319646,-0.0022770395580374533,-0.0020723379936592934,-0.0019603646835040923,-0.0021114950455209487,-0.0017500936792167864
229,0.0027976842529370497,0.002717165689618816,0.002926976013787217,0.003521045526324559,0.0029508177011743205,0.003870650564424821
230,0.0044748076876067935,0.004186179273945721,0.004743248374985165,0.004150539325182943,0.003829421612563782,0.004395152612357184
