"Phylum" "Class" "Order" "Family" "Genus" "FAD.age" "LAD.age" "FAD_bin" "LAD_bin"
"9149" "Echinodermata" "Echinoidea" "Holasteroida" "Holasteridae" "Hemipneustes" 100.5 61.6 76 82
"9188" "Echinodermata" "Holothuroidea" "Apodida" "Myriotrochidae" "Hemisphaeranthos" 170.3 66 64 81
"9212" "Echinodermata" "Echinoidea" "Spatangoida" "Toxasteridae" "Heteraster" 145 93.5 70 77
"9266" "Echinodermata" "Echinoidea" "Camarodonta" "Echinometridae" "Heterocentrotus" 23.03 0 90 94
"9280" "Echinodermata" "Echinoidea" "Cidaroida" "Heterocidaridae" "Heterocidaris" 180.1 168.3 62 64
"9337" "Echinodermata" "Echinoidea" "Salenioida" "Acrosaleniidae" "Heterosalenia" 166.1 66 66 81
"9343" "Echinodermata" "Crinoidea" "Maennilicrinida" "Maennilicrinidae" "Heviacrinus" 460.9 449.5 17 19
"9347" "Echinodermata" "Crinoidea" "Monobathrida" "Hexacrinitidae" "Hexacrinites" 443.4 353.8 21 36
"9392" "Echinodermata" "Crinoidea" "Monobathrida" "Hirneacrinidae" "Hirneacrinus" 438.5 423 23 27
"9399" "Echinodermata" "Echinoidea" "Cidaroida" "Rhabdocidaridae" "Histocidaris" 47.8 5.333 85 92
"9404" "Echinodermata" "Crinoidea" "Dendrocrinida" "Scytalocrinidae" "Histocrinus" 358.9 342.8 36 37
"9418" "Echinodermata" "Echinoidea" "Holasteroida" "Holasteridae" "Holaster" 139.8 56 70 83
"9679" "Echinodermata" "Echinoidea" "Holectypoida" "Holectypidae" "Holectypus" 170.3 89.3 64 78
"9857" "Echinodermata" "Holothuroidea" "Aspidochirotida" "Holothuriidae" "Holothuria" 313.8 232 40 56
"9876" "Echinodermata" "Crinoidea" "Homocrinida" "Homocrinidae" "Homocrinus" 443.4 423 21 27
"9911" "Echinodermata" "Crinoidea" "Hybocrinida" "Hybocrinidae" "Hoplocrinus" 460.9 449.5 17 19
"9919" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiuridae" "Huangzhishania" 254.17 247.2 51 53
"9962" "Echinodermata" "Crinoidea" "Hybocrinida" "Hybocrinidae" "Hybocrinus" 470 445.2 16 19
"9998" "Echinodermata" "Crinoidea" "Hybocrinida" "Hybocystitidae" "Hybocystites" 460.9 445.2 17 19
"10023" "Echinodermata" "Echinoidea" "Camarodonta" "Echinidae" "Hypechinus" 55.8 28.4 84 88
"10036" "Echinodermata" "Crinoidea" "Cyathocrinida" "Codiacrinidae" "Hypocrinus" 298.9 254.17 43 51
"10041" "Echinodermata" "Echinoidea" "Salenioida" "Hyposaleniidae" "Hyposalenia" 132.9 61.6 72 82
"10079" "Echinodermata" "Crinoidea" "Dendrocrinida" "Scytalocrinidae" "Hypselocrinus" 358.9 268 36 48
"10100" "Echinodermata" "Edrioasteroidea" "Isorophida" "Agelacrinitidae" "Hystrichopsydrax" 449.5 443.7 19 21
"10131" "Echinodermata" "Echinoidea" "Clypeasteroida" "Monophorasteridae" "Iheringiella" 55.8 5.333 84 92
"10143" "Echinodermata" "Echinoidea" "Holasteroida" "Holasteridae" "Infulaster" 93.5 89.3 77 78
"10218" "Echinodermata" "Soluta" "Syringocrinida" "Iowacystidae" "Iowacystis" 452 443.7 19 21
"10222" "Echinodermata" "Echinoidea" "Spatangoida" "Somaliasteridae" "Iraniaster" 83.5 66 80 81
"10231" "Echinodermata" "Echinoidea" "Camarodonta" "Echinidae" "Isechinus" 55.8 2.588 84 93
"10240" "Echinodermata" "Crinoidea" "Isocrinida" "Isocrinidae" "Isocrinus" 251.3 15.97 52 90
"10383" "Echinodermata" "Echinoidea" "Spatangoida" "Spatangidae" "Isomicraster" 93.9 70.6 77 81
"10405" "Echinodermata" "Crinoidea" "Homocrinida" "Cincinnaticrinidae" "Isotomocrinus" 471.8 449.5 15 19
"10412" "Echinodermata" "Crinoidea" "Isocrinida" "Isselicrinidae" "Isselicrinus" 83.5 38 80 86
"10425" "Echinodermata" "Crinoidea" "Ampelocrinida" "Calceolispongiidae" "Jimbacrinus" 290.1 272.3 45 46
"10431" "Echinodermata" "Asteroidea" "Platyasterida" "Palasteriscidae" "Jugiaster" 449.5 443.7 19 21
"10436" "Echinodermata" "Holothuroidea" "Apodida" "Theeliidae" "Jumaraina" 247.2 23.03 53 89
"10520" "Echinodermata" "Echinoidea" "Clypeasteroida" "Laganidae" "Laganum" 38 0.0117 86 94
"10535" "Echinodermata" "Crinoidea" "Cyathocrinida" "Streblocrinidae" "Lampadosocrinus" 427.4 290.1 26 44
"10569" "Echinodermata" "Holothuroidea" "Apodida" "Myriotrochidae" "Langepis" 358.9 265.1 36 48
"10576" "Echinodermata" "Echinoidea" "Holectypoida" "Discoididae" "Lanieria" 145 66 70 81
"10580" "Echinodermata" "Asteroidea" "Platyasterida" "Palasteriscidae" "Lanthanaster" 460.9 443.4 17 21
"10582" "Echinodermata" "Ophiuroidea" "Oegophiurida" "Lapworthuridae" "Lapworthura" 421.3 402.5 28 31
"10592" "Echinodermata" "Crinoidea" "Sagenocrinida" "Lecanocrinidae" "Lecanocrinus" 443.4 410.8 21 29
"10634" "Echinodermata" "Crinoidea" "Cyathocrinida" "Codiacrinidae" "Lecythiocrinus" 318.1 303.4 39 42
"10642" "Echinodermata" "Echinoidea" "Cidaroida" "Triadotiaridae" "Lenticidaris" 251.3 247.2 52 53
"10684" "Echinodermata" "Echinoidea" "Salenioida" "Saleniidae" "Leptosalenia" 129.4 83.5 73 80
"10755" "Echinodermata" "Echinoidea" "Spatangoida" "Schizasteridae" "Linthia" 93.9 11.608 77 92
"10856" "Echinodermata" "Asteroidea" "Paxillosida" "Astropectinidae" "Lophidiaster" 167.7 47.8 65 84
"10885" "Echinodermata" "Echinoidea" "Spatangoida" "Loveniidae" "Lovenia" 34.3 2.588 87 93
"10912" "Echinodermata" "Asteroidea" "Paxillosida" "Luidiidae" "Luidia" 5.333 0.0117 93 94
"10953" "Echinodermata" "Echinoidea" "Camarodonta" "Toxopneustidae" "Lytechinus" 28.1 0.126 89 94
"10958" "Echinodermata" "Echinoidea" "Spatangoida" "Toxasteridae" "Macraster" 125 99.6 74 76
"11027" "Echinodermata" "Echinoidea" "Spatangoida" "Brissidae" "Macropneustes" 43 33.9 85 87
"11034" "Echinodermata" "Crinoidea" "Monobathrida" "Patelliocrinidae" "Macrostylocrinus" 455.8 419.2 18 28
"11098" "Echinodermata" "Echinoidea" "Arbacioida" "Arbaciidae" "Magnosia" 168.3 113 65 74
"11108" "Echinodermata" "Paracrinoidea" "Platycystitida" "Malocystitidae" "Malocystites" 468.1 457.5 16 18
"11124" "Echinodermata" "Asteroidea" "Valvatida" "Stauranderasteridae" "Manfredaster" 89.8 83.5 78 80
"11138" "Echinodermata" "Echinoidea" "Spatangoida" "Spatangidae" "Maretia" 47.8 0.0117 85 94
"11166" "Echinodermata" "Crinoidea" "Monobathrida" "Marsupiocrinidae" "Marsupiocrinus" 443.4 410.8 21 29
"11190" "Echinodermata" "Asteroidea" "Valvatida" "Goniasteridae" "Mastaster" 99.6 93.5 76 77
"11199" "Echinodermata" "Echinoidea" "Spatangoida" "Hemiasteridae" "Mecaster" 105.3 66 75 81
"11426" "Echinodermata" "Asteroidea" "Valvatida" "Goniasteridae" "Mediaster" 83.6 47.8 80 84
"11428" "Echinodermata" "Echinoidea" "Echinocystitoida" "Lepidesthidae" "Meekechinus" 407.6 295.5 31 43
"11450" "Echinodermata" "Echinoidea" "Clypeasteroida" "Mellitidae" "Mellita" 20.44 0.0117 90 94
"11483" "Echinodermata" "Echinoidea" "Palaechinoidea" "Palaechinidae" "Melonechinus" 345 295.5 37 43
"11485" "Echinodermata" "Echinoidea" "Spatangoida" "Brissidae" "Meoma" 33.9 0.0117 88 94
"11490" "Echinodermata" "Holothuroidea" "Dendrochirotida" "Cucumariidae" "Mercedescaudina" 449.5 383.7 19 33
"11502" "Echinodermata" "Echinoidea" "Cidaroida" "Psychocidaridae" "Merocidaris" 161.2 155.7 67 68
"11505" "Echinodermata" "Crinoidea" "Dendrocrinida" "Merocrinidae" "Merocrinus" 470 449.5 16 19
"11682" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiolepididae" "Mesophiomusium" 189.6 66 61 81
"11699" "Echinodermata" "Asteroidea" "Valvatida" "Asterinidae" "Mesotremaster" 171.6 164.7 63 66
"11741" "Echinodermata" "Crinoidea" "Isocrinida" "Isocrinidae" "Metacrinus" 61.6 5.333 83 92
"11750" "Echinodermata" "Echinoidea" "Spatangoida" "Brissidae" "Metalia" 48.6 0.781 84 94
"11758" "Echinodermata" "Echinoidea" "Holectypoida" "Holectypidae" "Metholectypus" 85.8 70.6 79 81
"11768" "Echinodermata" "Asteroidea" "Valvatida" "Goniasteridae" "Metopaster" 99.6 47.8 76 84
"11851" "Echinodermata" "Echinoidea" "Spatangoida" "Micrasteridae" "Micraster" 99.6 56 76 83
"12126" "Echinodermata" "Echinoidea" "Salenioida" "Acrosaleniidae" "Milnia" 161.2 0 67 94
"12129" "Echinodermata" "Soluta" "Syringocrinida" "Minervaecystidae" "Minervaecystis" 485.4 470 14 15
"12131" "Echinodermata" "Echinoidea" "Cidaroida" "Miocidaridae" "Miocidaris" 254.17 196.5 51 60
"12186" "Echinodermata" "Asteroidea" "Kermasida" "Monasteridae" "Monaster" 290.1 272.3 45 46
"12188" "Echinodermata" "Echinoidea" "Salenioida" "Acrosaleniidae" "Monodiadema" 201.3 145 59 69
"12218" "Echinodermata" "Echinoidea" "Clypeasteroida" "Monophorasteridae" "Monophoraster" 23.03 13.82 90 91
"12221" "Echinodermata" "Echinoidea" "Clypeasteroida" "Clypeasteridae" "Monostychia" 15.97 2.588 91 93
"12230" "Echinodermata" "Soluta" "Syringocrinida" "Iowacystidae" "Myeinocystites" 470 449.5 16 19
"12274" "Echinodermata" "Crinoidea" "Diplobathrida" "Rhodocrinitidae" "Neoarchaeocrinus" 453 407.6 19 30
"12294" "Echinodermata" "Crinoidea" "Monobathrida" "Dichocrinidae" "Neocamptocrinus" 298.9 252.17 43 52
"12309" "Echinodermata" "Echinoidea" "Cassiduloida" "Neolampadidae" "Neocatopygus" 55.8 37.2 84 87
"12311" "Echinodermata" "Edrioasteroidea" "Isorophida" "Agelacrinitidae" "Neoisorophusella" 318.1 272.3 39 46
"12313" "Echinodermata" "Echinoidea" "Clypeasteroida" "Neolaganidae" "Neolaganum" 41.3 33.9 85 87
"12319" "Echinodermata" "Crinoidea" "Monobathrida" "Platycrinitidae" "Neoplatycrinus" 295.5 254.17 44 51
"12365" "Echinodermata" "Echinoidea" "Arbacioida" "Arbaciidae" "Noetlingaster" 83.5 66 80 81
"12391" "Echinodermata" "Asteroidea" "Valvatida" "Goniasteridae" "Noviaster" 171.6 155.7 63 68
"12394" "Echinodermata" "Crinoidea" "Ampelocrinida" "Tribrachyocrinidae" "Nowracrinus" 298.9 252.17 43 52
"12489" "Echinodermata" "Echinoidea" "Cassiduloida" "Cassidulidae" "Nucleopygus" 125 61.6 74 82
"12538" "Echinodermata" "Echinoidea" "Cidaroida" "Polycidaridae" "Nudicidaris" 161.2 155.7 67 68
"12544" "Echinodermata" "Asteroidea" "Valvatida" "Goniasteridae" "Nymphaster" 99.6 15.97 76 90
"12569" "Echinodermata" "Echinoidea" "Cassiduloida" "Cassidulidae" "Ochetes" 99.6 93.5 76 77
"12579" "Echinodermata" "Echinoidea" "Holasteroida" "Holasteridae" "Offaster" 89.3 66 78 81
"12591" "Echinodermata" "Crinoidea" "Homocrinida" "Cincinnaticrinidae" "Ohiocrinus" 452 443.7 19 21
"12596" "Echinodermata" "Crinoidea" "Dendrocrinida" "Aesiocrinidae" "Oklahomacrinus" 323.2 279.3 39 45
"12608" "Echinodermata" "Echinoidea" "Clypeasteroida" "Oligopygidae" "Oligopygus" 56 11.608 84 92
"12638" "Echinodermata" "Ophiuroidea" "Phrynophiurida" "Onychasteridae" "Onychaster" 353.8 326.4 36 38
"12687" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiacanthidae" "Ophiacantha" 208.5 66 58 81
"12696" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiurinidae" "Ophiaulax" 364.7 247.2 35 53
"12698" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiocomidae" "Ophiocoma" 100.5 70.6 76 81
"12707" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiodermatidae" "Ophioderma" 254.17 70.6 51 81
"12713" "Echinodermata" "Ophiuroidea" "Phrynophiurida" "Eospondylidae" "Ophioflabellum" 237 201.3 56 58
"12719" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiolepididae" "Ophiolepis" 208.5 0.0117 58 94
"12725" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiolepididae" "Ophiomusium" 208.5 15.97 58 90
"12772" "Echinodermata" "Ophiuroidea" "Ophiurida" "Aplocomidae" "Ophiopetra" 168.3 145 65 69
"12777" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiodermatidae" "Ophiopeza" 170.3 164.7 64 66
"12780" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiuridae" "Ophiotitanos" 130 93.5 73 77
"12790" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiuridae" "Ophiura" 208.5 0.0117 58 94
"12828" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiuridae" "Ophiurites" 70.6 38 81 86
"12831" "Echinodermata" "Asteroidea" "Valvatida" "Goniasteridae" "Ophryaster" 89.8 66 78 81
"12836" "Echinodermata" "Echinoidea" "Spatangoida" "Schizasteridae" "Opissaster" 23.03 6.5 90 92
"12981" "Echinodermata" "Crinoidea" "Dendrocrinida" "Dendrocrinidae" "Ottawacrinus" 460.9 449.5 17 19
"13008" "Echinodermata" "Asteroidea" "Pustulosida" "Palaeasteridae" "Palaeaster" 433.4 427.4 24 25
"13010" "Echinodermata" "Holothuroidea" "Elasipodida" "Palaeocaudinidae" "Palaeocaudina" 393.3 290.1 32 44
"13017" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiodermatidae" "Palaeocoma" 242 182 54 62
"13053" "Echinodermata" "Holothuroidea" "Arthrochirotida" "Palaeocucumariidae" "Palaeocucumaria" 409.1 387.7 30 32
"13073" "Echinodermata" "Echinoidea" "Diadematoida" "Diadematidae" "Palaeodiadema" 70.6 23.03 81 89
"13075" "Echinodermata" "Echinoidea" "Pedinoida" "Pedinidae" "Palaeopedina" 201.3 196.5 59 60
"13081" "Echinodermata" "Asteroidea" "Euaxosida" "Palasterinidae" "Palasterina" 453 402.5 19 31
"13095" "Echinodermata" "Holothuroidea" "Apodida" "Myriotrochidae" "Paleochiridota" 305.9 298.9 41 42
"13130" "Echinodermata" "Echinoidea" "Cidaroida" "Polycidaridae" "Paracidaris" 175.6 145 62 69
"13229" "Echinodermata" "Crinoidea" "Eustenocrinida" "Acolocrinidae" "Paracolocrinus" 443.4 427.4 21 25
"13232" "Echinodermata" "Crinoidea" "Isocrinida" "Paracomatulidae" "Paracomatula" 205.6 168.3 58 64
"13241" "Echinodermata" "Crinoidea" "Calceocrinida" "Calceocrinidae" "Paracremacrinus" 460.9 449.5 17 19
"13254" "Echinodermata" "Holothuroidea" "Dendrochirotida" "Calclamnidae" "Paracucumarites" 171.6 157.3 63 67
"13262" "Echinodermata" "Crinoidea" "Diplobathrida" "Rhodocrinitidae" "Paradiabolocrinus" 460.9 449.5 17 19
"13310" "Echinodermata" "Asteroidea" "Valvatida" "Goniasteridae" "Parametopaster" 89.8 66 78 81
"13316" "Echinodermata" "Crinoidea" "Sagenocrinida" "Euryocrinidae" "Paramphicrinus" 318.1 298.9 39 42
"13344" "Echinodermata" "Crinoidea" "Pisocrinida" "Pisocrinidae" "Parapisocrinus" 443.4 391.9 21 32
"13372" "Echinodermata" "Echinoidea" "Echinolampadoida" "Echinolampadidae" "Parapygus" 86.3 66 79 81
"13377" "Echinodermata" "Crinoidea" "Diplobathrida" "Rhodocrinitidae" "Pararchaeocrinus" 470 449.5 16 19
"13380" "Echinodermata" "Echinoidea" "Clypeasteroida" "Scutellidae" "Parascutella" 33.9 13.82 88 91
"13400" "Echinodermata" "Crinoidea" "Cyathocrinida" "Ampheristocrinidae" "Parisocrinus" 449.5 342.8 19 37
"13424" "Echinodermata" "Crinoidea" "Monobathrida" "Patelliocrinidae" "Patelliocrinus" 440.8 427.4 22 25
"13430" "Echinodermata" "Echinoidea" "Pedinoida" "Pedinidae" "Pedina" 171.6 152.1 63 68
"13449" "Echinodermata" "Echinoidea" "Echinothurioida" "Pelanechinidae" "Pelanechinus" 171.6 155.7 63 68
"13469" "Echinodermata" "Echinoidea" "Salenioida" "Hyposaleniidae" "Peltastes" 132.9 93.5 72 77
"13483" "Echinodermata" "Crinoidea" "Homocrinida" "Homocrinidae" "Penicillicrinus" 470 449.5 16 19
"13485" "Echinodermata" "Crinoidea" "Isocrinida" "Pentacrinitidae" "Pentacrinites" 201.3 33.9 59 87
"13588" "Echinodermata" "Asteroidea" "Valvatida" "Goniasteridae" "Pentagonaster" 99.6 47.8 76 84
"13607" "Echinodermata" "Asteroidea" "Paxillosida" "Astropectinidae" "Pentasteria" 171.6 130 63 73
"13850" "Echinodermata" "Echinoidea" "Clypeasteroida" "Protoscutellidae" "Periarchus" 48.6 33.9 84 87
"13944" "Echinodermata" "Echinoidea" "Spatangoida" "Paleopneustidae" "Pericosmus" 66 5.333 82 92
"14005" "Echinodermata" "Crinoidea" "Monobathrida" "Glyptocrinidae" "Periglyptocrinus" 460.9 445.2 17 19
"14012" "Echinodermata" "Crinoidea" "Dendrocrinida" "Pirasocrinidae" "Perimestocrinus" 318.1 272.3 39 46
"14020" "Echinodermata" "Echinoidea" "Cidaroida" "Miocidaridae" "Permocidaris" 259.9 242 49 54
"14030" "Echinodermata" "Echinoidea" "Clypeasteroida" "Laganidae" "Peronella" 38 5.333 86 92
"14042" "Echinodermata" "Echinoidea" "Clypeasteroida" "Faujasiidae" "Petalobrissus" 93.9 66 77 81
"14076" "Echinodermata" "Crinoidea" "Cyathocrinida" "Petalocrinidae" "Petalocrinus" 443.4 426.2 21 26
"14105" "Echinodermata" "Crinoidea" "Dendrocrinida" "Scytalocrinidae" "Phacelocrinus" 336 314.6 37 40
"14133" "Echinodermata" "Echinoidea" "Cidaroida" "Cidaridae" "Phalacrocidaris" 105.3 99.6 75 76
"14200" "Echinodermata" "Echinoidea" "Cidaroida" "Cidaridae" "Phyllacanthus" 139.8 2.588 70 93
"14330" "Echinodermata" "Echinoidea" "Stomopneustoida" "Stomechinidae" "Phymechinus" 161.2 155.7 67 68
"14332" "Echinodermata" "Echinoidea" "Pedinoida" "Pedinidae" "Phymopedina" 161.2 145 67 69
"14338" "Echinodermata" "Echinoidea" "Calycina" "Phymosomatidae" "Phymosoma" 157.3 37.2 68 87
"14414" "Echinodermata" "Echinoidea" "Stomopneustoida" "Stomechinidae" "Phymotaxis" 70.6 28.1 81 88
"14420" "Echinodermata" "Crinoidea" "Pisocrinida" "Pisocrinidae" "Pisocrinus" 443.4 387.7 21 32
"14489" "Echinodermata" "Echinoidea" "Spatangoida" "Brissidae" "Plagiobrissus" 48.6 3.6 84 93
"14543" "Echinodermata" "Soluta" "Syringocrinida" "Plasiacystidae" "Plasiacystis" 485.4 458.4 14 17
"14551" "Echinodermata" "Crinoidea" "Monobathrida" "Platycrinitidae" "Platycrinites" 372.2 254.17 35 51
"14715" "Echinodermata" "Paracrinoidea" "Platycystitida" "Platycystitidae" "Platycystites" 460.9 449.5 17 19
"14732" "Echinodermata" "Crinoidea" "Dendrocrinida" "Pirasocrinidae" "Plaxocrinus" 305.9 279.3 41 45
"14887" "Echinodermata" "Asteroidea" "Velatida" "Tropidasteridae" "Plumaster" 190.8 155.7 61 68
"14899" "Echinodermata" "Crinoidea" "Dendrocrinida" "Aesiocrinidae" "Polusocrinus" 305.9 279.3 41 45
"14905" "Echinodermata" "Echinoidea" "Cidaroida" "Polycidaridae" "Polycidaris" 235 150.8 56 69
"14924" "Echinodermata" "Echinoidea" "Stomopneustoida" "Stomechinidae" "Polycyphus" 174.1 152.1 63 68
"14978" "Echinodermata" "Asteroidea" "Valvatida" "Stauranderasteridae" "Poncetaster" 182 161.2 62 67
"14983" "Echinodermata" "Echinoidea" "Cidaroida" "Cidaridae" "Porocidaris" 56 33.9 84 87
"15036" "Echinodermata" "Echinoidea" "Calycina" "Phymosomatidae" "Porosoma" 139.8 33.9 70 87
"15046" "Echinodermata" "Crinoidea" "Dendrocrinida" "Poteriocrinitidae" "Poteriocrinites" 353.8 279.3 36 45
"15059" "Echinodermata" "Ophiuroidea" "Ophiurida" "Ophiuridae" "Praeaplocoma" 252.17 247.2 52 53
"15067" "Echinodermata" "Holothuroidea" "Dendrochirotida" "Calclamnidae" "Praecaudina" 237 205.6 56 58
"15076" "Echinodermata" "Crinoidea" "Homocrinida" "Columbicrinidae" "Praecursoricrinus" 460.9 449.5 17 19
"15112" "Echinodermata" "Crinoidea" "Millericrinida" "Plicatocrinidae" "Praetetracrinus" 189.6 171.6 61 63
"15127" "Echinodermata" "Echinoidea" "Cidaroida" "Cidaridae" "Prionocidaris" 166.1 0 66 94
"15153" "Echinodermata" "Holothuroidea" "Molpadiida" "Molpadiidae" "Priscolongatus" 72.1 28.1 81 88
"15320" "Echinodermata" "Echinoidea" "Cidaroida" "Miocidaridae" "Procidaris" 208.5 182 58 62
"15370" "Echinodermata" "Echinoidea" "Echinocystitoida" "Echinocystitidae" "Pronechinus" 298.9 252.17 43 52
"15372" "Echinodermata" "Echinoidea" "Spatangoida" "Schizasteridae" "Proraster" 89.8 66 78 81
"15383" "Echinodermata" "Ophiuroidea" "Oegophiurida" "Protasteridae" "Protaster" 458.4 407.6 18 30
"15394" "Echinodermata" "Crinoidea" "Taxocrinida" "Taxocrinidae" "Protaxocrinus" 455.8 419.2 18 28
"15426" "Echinodermata" "Echinoidea" "Clypeasteroida" "Protoscutellidae" "Protoscutella" 56 33.9 84 87
"15467" "Echinodermata" "Echinoidea" "Camarodonta" "Echinidae" "Psammechinus" 139.8 2.588 70 93
"15504" "Echinodermata" "Echinoidea" "Stomopneustoida" "Stomechinidae" "Psephechinus" 171.6 152.1 63 68
"15509" "Echinodermata" "Asteroidea" "Valvatida" "Goniasteridae" "Pseudarchaster" 152.1 15.9 69 91
"15673" "Echinodermata" "Echinoidea" "Holasteroida" "Holasteridae" "Pseudoffaster" 83.5 66 80 81
"15676" "Echinodermata" "Echinoidea" "Holasteroida" "Holasteridae" "Pseudoholaster" 125 83.6 74 79
"15680" "Echinodermata" "Echinoidea" "Echinothurioida" "Pelanechinidae" "Pseudopedina" 175.6 164.7 62 66
"15690" "Echinodermata" "Echinoidea" "Salenioida" "Acrosaleniidae" "Pseudosalenia" 168.3 145 65 69
"15774" "Echinodermata" "Crinoidea" "Diplobathrida" "Dimerocrinitidae" "Ptychocrinus" 460.9 433.4 17 23
"15792" "Echinodermata" "Asteroidea" "Valvatida" "Goniasteridae" "Pulcinellaster" 167.7 161.2 65 67
"15816" "Echinodermata" "Asteroidea" "Valvatida" "Pycinasteridae" "Pycinaster" 189.6 47.8 61 84
"15842" "Echinodermata" "Crinoidea" "Monobathrida" "Glyptocrinidae" "Pycnocrinus" 460.9 443.7 17 21
"15921" "Echinodermata" "Echinoidea" "Echinoneoida" "Conulidae" "Pygopyrina" 139.8 61.6 70 82
"16112" "Echinodermata" "Crinoidea" "Dendrocrinida" "Cupulocrinidae" "Quinquecaudex" 470 445.2 16 19
"16124" "Echinodermata" "Echinoidea" "Calycina" "Phymosomatidae" "Rachiosoma" 99.6 66 76 81
"16161" "Echinodermata" "Crinoidea" "Tetragonocrinida" "Tetragonocrinidae" "Ramseyocrinus" 478.6 460.9 14 17
"16208" "Echinodermata" "Echinoidea" "Salenioida" "Acrosaleniidae" "Recrosalenia" 170.3 157.3 64 67
"16222" "Echinodermata" "Asteroidea" "Valvatida" "Goniasteridae" "Recurvaster" 83.5 38 80 86
"16273" "Echinodermata" "Stylophora" "Cornuta" "Hanusiidae" "Reticulocarpos" 478.6 466 14 17
"16276" "Echinodermata" "Echinoidea" "Cidaroida" "Rhabdocidaridae" "Rhabdocidaris" 242 15.97 54 90
"16399" "Echinodermata" "Crinoidea" "Diplobathrida" "Rhodocrinitidae" "Rhaphanocrinus" 460.9 443.7 17 21
"16408" "Echinodermata" "Edrioasteroidea" "Edrioasterida" "Rhenopyrgidae" "Rhenopyrgus" 449.5 402.5 19 31
"16441" "Echinodermata" "Echinoidea" "Cassiduloida" "Cassidulidae" "Rhyncholampas" 70.6 0.781 81 94
"16490" "Echinodermata" "Echinoidea" "Cassiduloida" "Cassidulidae" "Rhynchopygus" 72.1 61.6 81 82
"16496" "Echinodermata" "Holothuroidea" "Apodida" "Synaptidae" "Rigaudites" 93.5 47.8 77 84
"16549" "Echinodermata" "Echinoidea" "Cidaroida" "Polycidaridae" "Romanocidaris" 161.2 155.7 67 68
"16552" "Echinodermata" "Holothuroidea" "Apodida" "Myriotrochidae" "Rota" 358.9 259.9 36 49
"16565" "Echinodermata" "Crinoidea" "Roveacrinida" "Saccocomidae" "Saccocoma" 252.17 89.3 52 78
"16620" "Echinodermata" "Echinoidea" "Salenioida" "Saleniidae" "Salenia" 145 23.03 70 89
"16713" "Echinodermata" "Echinoidea" "Salenioida" "Saleniidae" "Salenidia" 100.5 47.8 76 84
"16742" "Echinodermata" "Echinoidea" "Cassiduloida" "Neolampadidae" "Santeelampas" 47.8 38 85 86
"16755" "Echinodermata" "Edrioasteroidea" "Isorophida" "Agelacrinitidae" "Savagella" 449.5 342.8 19 37
"16758" "Echinodermata" "Soluta" "Syringocrinida" "Iowacystidae" "Scalenocystites" 460.9 449.5 17 19
"16765" "Echinodermata" "Echinoidea" "Spatangoida" "Schizasteridae" "Schizaster" 66 2.588 82 93
"16883" "Echinodermata" "Echinoidea" "Camarodonta" "Toxopneustidae" "Schizechinus" 20.44 5.333 90 92
"16891" "Echinodermata" "Crinoidea" "Monobathrida" "Glyptocrinidae" "Schizocrinus" 485.4 443.4 14 21
"16914" "Echinodermata" "Holothuroidea" "Dendrochirotida" "Schlumbergeritidae" "Schlumbergerites" 247.2 157.3 53 67
"16916" "Echinodermata" "Asteroidea" "Platyasterida" "Urasterellidae" "Schuchertia" 460.9 433.4 17 23
"16944" "Echinodermata" "Crinoidea" "Dendrocrinida" "Anobasicrinidae" "Sciadiocrinus" 323.2 302.2 39 42
"16950" "Echinodermata" "Echinoidea" "Clypeasteroida" "Scutellidae" "Scutella" 48.6 3.6 84 93
"16994" "Echinodermata" "Echinoidea" "Clypeasteroida" "Dendrasteridae" "Scutellaster" 3.6 0.0117 93 94
"16996" "Echinodermata" "Echinoidea" "Clypeasteroida" "Clypeasteridae" "Scutellinoides" 33.9 13.82 88 91
"17055" "Echinodermata" "Crinoidea" "Dendrocrinida" "Scytalocrinidae" "Scytalocrinus" 358.9 314.6 36 40
"17080" "Echinodermata" "Crinoidea" "Isocrinida" "Pentacrinitidae" "Seirocrinus" 201.3 174.1 59 62
"17114" "Echinodermata" "Echinoidea" "Cidaroida" "Miocidaridae" "Serpianotiaris" 247.2 237 53 55
"17119" "Echinodermata" "Paracrinoidea" "Comarocystitida" "Comarocystitidae" "Sinclairocystis" 460.9 449.5 17 19
"17142" "Echinodermata" "Ophiuroidea" "Ophiurida" "Aplocomidae" "Sinosura" 199.3 66 60 81
"17205" "Echinodermata" "Echinoidea" "Clypeasteroida" "Laganidae" "Sismondia" 48.6 15.97 84 90
"17231" "Echinodermata" "Crinoidea" "Dendrocrinida" "Spaniocrinidae" "Spaniocrinus" 318.1 279.3 39 45
